timestamp,symbol,open,high,low,close,volume,return,log_return,price_range,return_zscore,log_return_zscore,price_range_zscore,candle_votes,is_candle_anomaly
2026-02-05T17:47:59.999Z,PAXGUSDT,4897.8,4898.94,4893.26,4894.14,17.7774,-0.07472742864142787,-0.07475536350192252,0.11607803386697992,-0.20884102817810177,-0.206878641832058,-0.9634023410844794,0,false
2026-02-05T17:47:59.999Z,BTCUSDT,67254.68,67313.09,67100.0,67124.97,32.74604,-0.1928639018132149,-0.19305012371139252,0.3175707898658666,-0.5246295156728545,-0.5228368688872663,-0.45406777081429056,0,false
2026-02-05T17:47:59.999Z,ETHUSDT,1977.6,1979.58,1972.22,1974.47,693.8562,-0.15827265372167687,-0.15839803720223317,0.3731835190800164,-0.43216427084115705,-0.43028321902305866,-0.3134895877653781,0,false
