timestamp,symbol,open,high,low,close,volume,return,log_return,price_range,return_zscore,log_return_zscore,price_range_zscore,candle_votes,is_candle_anomaly
2026-02-05T17:45:59.999Z,PAXGUSDT,4884.9,4890.59,4884.46,4890.5,40.7242,0.11463898953919967,0.11457332922634861,0.12550005527735122,0.29735094771237547,0.29880696908746956,-0.9395853001078078,0,false
2026-02-05T17:45:59.999Z,BTCUSDT,67109.93,67234.64,67046.27,67234.64,34.90995,0.18582942941529876,0.18565698013906495,0.28095522689031815,0.487648835646348,0.48866714780733156,-0.5466248056362027,0,false
2026-02-05T17:45:59.999Z,ETHUSDT,1973.53,1978.27,1970.52,1978.27,982.4034,0.2401787659675814,0.23989079776961209,0.39329720073889124,0.6329290723538664,0.6335224299402031,-0.262646105311195,0,false
