timestamp,symbol,open,high,low,close,volume,return,log_return,price_range,return_zscore,log_return_zscore,price_range_zscore,candle_votes,is_candle_anomaly
2026-02-05T17:43:59.999Z,PAXGUSDT,4884.01,4884.01,4875.06,4879.7,41.4179,-0.08824715756111064,-0.088286118288036,0.18358748405147457,-0.24498037305830164,-0.24301847833342946,-0.7927515569982947,0,false
2026-02-05T17:43:59.999Z,BTCUSDT,66942.53,67134.45,66895.02,67134.45,58.23456,0.2866936759037913,0.28628349337600595,0.3579190199808491,0.7572672437952186,0.7574345442735202,-0.35207527810705486,0,false
2026-02-05T17:43:59.999Z,ETHUSDT,1967.43,1974.61,1965.54,1974.61,1014.2309,0.36494309835673117,0.3642787967561994,0.46145079723637966,0.9664343714427457,0.9657553332163445,-0.09036704439742244,0,false
