row_id,timestamp,close,return,volume_change,volatility_24h,anomaly_zscore
77,2025-12-21T10:00:00.000Z,88669.78,-0.2509089035537482,-39.97967292068042,0.1729943571963477,0
78,2025-12-21T11:00:00.000Z,88601.57,-0.07692587034725529,-51.65688656140017,0.17266763371069743,0
79,2025-12-21T12:00:00.000Z,88638.01,0.04112793938073622,76.07738150087965,0.17252839524041635,0
80,2025-12-21T13:00:00.000Z,87670.1,-1.0919807427987038,275.9199133211029,0.28481918963528036,1
81,2025-12-21T14:00:00.000Z,88065.18,0.45064394816476394,-47.943812677526424,0.30114078190847515,0
82,2025-12-21T15:00:00.000Z,88067.95,0.003145397533965699,-31.414025209614195,0.3006099252074276,0
83,2025-12-21T16:00:00.000Z,88359.18,0.3306878381976519,18.1282348194433,0.30819837568436964,0
84,2025-12-21T17:00:00.000Z,88324.14,-0.039656320939140954,-32.605899867275326,0.30830986411994543,0
85,2025-12-21T18:00:00.000Z,88445.09,0.13693878027003503,-23.467032279325927,0.3080779475239301,0
86,2025-12-21T19:00:00.000Z,88484.01,0.04400470393550737,29.438058024051152,0.30745009870309065,0
87,2025-12-21T20:00:00.000Z,88230.96,-0.2859838743745735,-55.91244641430171,0.3132946344601236,0
88,2025-12-21T21:00:00.000Z,88162.86,-0.07718379126783192,18.62120750871994,0.31335470847748137,0
89,2025-12-21T22:00:00.000Z,88483.63,0.3638380152368059,16.643484779023044,0.3218136214634119,0
90,2025-12-21T23:00:00.000Z,88658.86,0.1980366311825188,93.95843347936486,0.3237048794486295,0
91,2025-12-22T00:00:00.000Z,88622.4,-0.04112392151219835,223.62744861608542,0.3238811703087512,0
92,2025-12-22T01:00:00.000Z,88626.31,0.00441197710736585,-46.48983441674842,0.3102607955796724,0
93,2025-12-22T02:00:00.000Z,88458.27,-0.1896050958231199,7.606089831967622,0.3127770093043058,0
94,2025-12-22T03:00:00.000Z,88774.12,0.35706101871537665,-56.6079370709442,0.31926022967759043,0
95,2025-12-22T04:00:00.000Z,88904.99,0.14741909015827392,14.24501233394897,0.3199704110832684,0
96,2025-12-22T05:00:00.000Z,88831.34,-0.08284124434411178,-17.86797854647828,0.32079125355267907,0
97,2025-12-22T06:00:00.000Z,88909.26,0.0877167900428022,-14.441331814457703,0.32041316637595685,0
98,2025-12-22T07:00:00.000Z,89170.1,0.2933777651506819,120.62061087185327,0.32445009396357233,0
99,2025-12-22T08:00:00.000Z,89334.2,0.18403029715117203,87.68000790352102,0.31656087858106474,0
100,2025-12-22T09:00:00.000Z,89829.6,0.5545468588737723,-52.09109090327977,0.32564649720642147,0
101,2025-12-22T10:00:00.000Z,89778.94,-0.05639566468068624,-1.2862409864307423,0.32036011410091986,0
102,2025-12-22T11:00:00.000Z,89945.43,0.18544438149969977,88.94766814124964,0.3202350853565848,0
103,2025-12-22T12:00:00.000Z,90208.48,0.2924551030552669,31.281211077685043,0.3235726204769315,0
104,2025-12-22T13:00:00.000Z,89912.37,-0.32825073651612247,-43.13569456177362,0.22712952593124908,0
105,2025-12-22T14:00:00.000Z,90126.43,0.23807625135450206,70.41780702258554,0.21700551199163454,0
106,2025-12-22T15:00:00.000Z,89726.92,-0.44327729390811754,14.395054168208565,0.24295257898553096,0
107,2025-12-22T16:00:00.000Z,89550.0,-0.1971760537417322,-45.42985918754725,0.24298270448080564,0
108,2025-12-22T17:00:00.000Z,89308.92,-0.2692127303182579,-10.00409491194426,0.2512911739539845,0
109,2025-12-22T18:00:00.000Z,89150.04,-0.1778993632439052,-34.43863252996483,0.254561915225227,0
110,2025-12-22T19:00:00.000Z,88052.43,-1.2311940634014307,154.11888457722029,0.3624648085255171,1
111,2025-12-22T20:00:00.000Z,88351.03,0.3391161379646235,-44.4880456305216,0.3649518167068917,0
112,2025-12-22T21:00:00.000Z,88275.06,-0.08598654707251407,-25.60624276952983,0.3650437862690178,0
113,2025-12-22T22:00:00.000Z,88660.07,0.43614810343941546,-3.938066299481513,0.36840905480056496,0
114,2025-12-22T23:00:00.000Z,88620.79,-0.04430404803426047,-36.05742692966783,0.36631639299145213,0
115,2025-12-23T00:00:00.000Z,88770.47,0.16889941965085864,8.57964405849334,0.367825317653733,0
116,2025-12-23T01:00:00.000Z,88513.71,-0.28924032958256296,-10.45544099387251,0.37278683933038703,0
117,2025-12-23T02:00:00.000Z,88206.8,-0.3467372455634332,139.7010188725703,0.3775264926828516,0
118,2025-12-23T03:00:00.000Z,88170.0,-0.041720139490386554,-28.623415919070705,0.36930087593021854,0
119,2025-12-23T04:00:00.000Z,87930.99,-0.2710785981626329,-25.35791118957328,0.3705462580550848,0
120,2025-12-23T05:00:00.000Z,87765.01,-0.18876166411865292,56.351101335675494,0.371642862382481,0
121,2025-12-23T06:00:00.000Z,87400.01,-0.4158832774017851,63.01405168589689,0.3777174568744438,0
122,2025-12-23T07:00:00.000Z,87574.79,0.19997709382413298,-47.01066833206955,0.37426942092270626,0
123,2025-12-23T08:00:00.000Z,87477.15,-0.11149327334956105,-16.629607924209466,0.37023294700464804,0
124,2025-12-23T09:00:00.000Z,87531.85,0.06253061513779024,23.477885441621883,0.3460034256852412,0
125,2025-12-23T10:00:00.000Z,87615.93,0.09605646401851242,-43.81521838263336,0.34837051905472965,0
126,2025-12-23T11:00:00.000Z,87856.65,0.2747445584381669,71.46962495664721,0.3520205102266044,0
127,2025-12-23T12:00:00.000Z,87789.18,-0.07679555275553751,-2.592401045356485,0.3421787500962938,0
128,2025-12-23T13:00:00.000Z,87616.67,-0.19650485401503381,38.55144452410046,0.3396166682341559,0
129,2025-12-23T14:00:00.000Z,86874.0,-0.8476355013264047,151.92875531483412,0.36312770159547564,0
130,2025-12-23T15:00:00.000Z,87443.45,0.6554895595920485,-26.093176545049555,0.39290314379047614,0
131,2025-12-23T16:00:00.000Z,88003.63,0.640619737670467,16.772190997300807,0.4207385792966178,0
132,2025-12-23T17:00:00.000Z,87180.01,-0.9358932125868136,-41.91130372456245,0.45496190015452703,0
133,2025-12-23T18:00:00.000Z,87975.01,0.9119062959501933,15.470613208041438,0.4990445693510094,0
134,2025-12-23T19:00:00.000Z,87752.87,-0.2525035234437589,-40.18926474373002,0.43448600387375863,0
135,2025-12-23T20:00:00.000Z,87691.5,-0.06993503460341888,65.79665285611111,0.42803594635045183,0
136,2025-12-23T21:00:00.000Z,87722.89,0.0357959437345734,-49.651434202395805,0.4280694077098335,0
137,2025-12-23T22:00:00.000Z,87399.45,-0.3687065029435277,54.4160077387619,0.42183141700623555,0
138,2025-12-23T23:00:00.000Z,87486.0,0.09902808312867162,-19.57037030005412,0.4230583969332989,0
139,2025-12-24T00:00:00.000Z,87660.47,0.19942619390531657,-21.89010843906357,0.4237992545782448,0
140,2025-12-24T01:00:00.000Z,87632.51,-0.031895790656844,-20.54686438957648,0.42076876878923586,0
141,2025-12-24T02:00:00.000Z,87134.39,-0.5684191859847365,87.37350687319594,0.43010558741823485,0
142,2025-12-24T03:00:00.000Z,87336.23,0.23164217939666276,-48.2574490723105,0.43393881237844134,0
143,2025-12-24T04:00:00.000Z,87147.65,-0.21592413595137305,-5.01605199434243,0.4327990807961055,0
144,2025-12-24T05:00:00.000Z,86957.9,-0.21773392627340016,19.487568154033564,0.4332827214582373,0
145,2025-12-24T06:00:00.000Z,87019.21,0.07050538248969396,7.407476575077121,0.4261352866966322,0
146,2025-12-24T07:00:00.000Z,86911.53,-0.12374279196514237,-6.634638377837421,0.42407648033579054,0
147,2025-12-24T08:00:00.000Z,86795.56,-0.13343453969801855,-8.883088745262736,0.4242815798283859,0
148,2025-12-24T09:00:00.000Z,86812.8,0.019862767173806084,-26.803695789393743,0.42395873209836804,0
149,2025-12-24T10:00:00.000Z,87077.66,0.3050932581370569,26.815513230882804,0.4288550890357678,0
150,2025-12-24T11:00:00.000Z,87203.94,0.14501997412423862,19.719611875489406,0.4257217172583403,0
151,2025-12-24T12:00:00.000Z,87428.51,0.2575227678932812,-11.974454563947457,0.4295827582057259,0
152,2025-12-24T13:00:00.000Z,87286.9,-0.161972336026317,30.932430740992032,0.4290102694891614,0
153,2025-12-24T14:00:00.000Z,86994.7,-0.3347581366734298,124.59247607384864,0.39732655570538605,0
154,2025-12-24T15:00:00.000Z,87049.99,0.06355559591562088,-24.719647628984344,0.3729139357713403,0
155,2025-12-24T16:00:00.000Z,87283.23,0.2679379974655838,25.901169391233523,0.35143139415978636,0
156,2025-12-24T17:00:00.000Z,87322.77,0.04530079833207079,-51.97572262626271,0.2943430859457872,0
157,2025-12-24T18:00:00.000Z,87470.65,0.16934872771441345,-37.53994860884916,0.22626863638018363,0
158,2025-12-24T19:00:00.000Z,87566.06,0.10907658740388904,-15.73707147458534,0.2223764021778074,0
159,2025-12-24T20:00:00.000Z,87556.2,-0.011260070397134392,-14.14099704527767,0.2219954600691486,0
160,2025-12-24T21:00:00.000Z,87696.33,0.16004577631281158,-1.001733154126483,0.22445253917794558,0
161,2025-12-24T22:00:00.000Z,88009.81,0.35746079682010823,75.81278790897574,0.22165967339806497,0
162,2025-12-24T23:00:00.000Z,87669.45,-0.38672961570989095,-19.411407993078445,0.2366785480473933,0
163,2025-12-25T00:00:00.000Z,87568.37,-0.11529671966689081,-33.87637059048008,0.23437645867746695,0
164,2025-12-25T01:00:00.000Z,87699.99,0.15030541278775456,-26.126692320006363,0.236379821322898,0
165,2025-12-25T02:00:00.000Z,87892.66,0.21969215731951763,62.062555412681355,0.2063071947275595,0
166,2025-12-25T03:00:00.000Z,87840.42,-0.059436134940060725,-29.85527283196674,0.20285199414280944,0
167,2025-12-25T04:00:00.000Z,87773.33,-0.07637713936249346,-8.69417631715993,0.1976024100367531,0
168,2025-12-25T05:00:00.000Z,87750.55,-0.025953213806517716,29.725134314777215,0.19091322536431216,0
169,2025-12-25T06:00:00.000Z,87836.42,0.097856936509233,-28.942863480344627,0.19119718747214084,0
170,2025-12-25T07:00:00.000Z,87837.59,0.0013320215008771896,16.106113503066076,0.18824656760812183,0
171,2025-12-25T08:00:00.000Z,87584.65,-0.28796327403791677,225.01855223371714,0.19702933612697207,0
172,2025-12-25T09:00:00.000Z,87526.48,-0.06641574750826384,-30.945481158793243,0.1981566791312236,0
173,2025-12-25T10:00:00.000Z,87414.14,-0.12834972913339238,-13.061621640223919,0.19206251734832422,0
174,2025-12-25T11:00:00.000Z,87519.44,0.12046106041883053,-46.83029686233296,0.19141092097543236,0
175,2025-12-25T12:00:00.000Z,87566.0,0.05319960913825472,-2.8699572709576238,0.18458782949547703,0
176,2025-12-25T13:00:00.000Z,87638.25,0.08250919306580506,158.8440822464877,0.18159585095438052,0
177,2025-12-25T14:00:00.000Z,87718.21,0.09123869999687617,-23.559707362390327,0.1658673720913969,0
178,2025-12-25T15:00:00.000Z,88371.27,0.7444976362376732,302.03950838819117,0.22032654869562093,1
179,2025-12-25T16:00:00.000Z,88086.72,-0.32199378825268354,-53.07283558228833,0.22919999152927864,0
180,2025-12-25T17:00:00.000Z,88139.08,0.05944142317932943,-61.785843092830376,0.22923656853801008,0
181,2025-12-25T18:00:00.000Z,88241.26,0.11593041361448453,-5.112152986016172,0.2281730822468036,0
182,2025-12-25T19:00:00.000Z,88151.18,-0.10208376444307277,-44.07091114169658,0.2293332661736066,0
183,2025-12-25T20:00:00.000Z,87892.69,-0.2932348721820799,165.6909563904971,0.23847307685565344,0
184,2025-12-25T21:00:00.000Z,87901.21,0.0096936389135438,-49.61706897111628,0.23649818133354114,0
185,2025-12-25T22:00:00.000Z,87650.0,-0.28578673717916114,216.88688204859102,0.23181054114010266,0
186,2025-12-25T23:00:00.000Z,87225.27,-0.48457501426125704,75.64783140889786,0.2393374385480044,0
187,2025-12-26T00:00:00.000Z,87120.0,-0.12068750260102457,-28.928992530475828,0.2394324034251221,0
188,2025-12-26T01:00:00.000Z,87432.26,0.3584251606978839,-59.397096937631176,0.2494690983313243,0
189,2025-12-26T02:00:00.000Z,89199.99,2.021828098690359,1113.137577476698,0.4836655662543522,1
190,2025-12-26T03:00:00.000Z,88844.87,-0.39811663656017515,-52.71535651921002,0.4922470677285801,0
191,2025-12-26T04:00:00.000Z,88969.24,0.13998557260539446,-57.963236624593684,0.4918409964688863,0
192,2025-12-26T05:00:00.000Z,88996.58,0.0307297218679059,-49.89122548439654,0.49155859025150167,0
193,2025-12-26T06:00:00.000Z,89124.24,0.14344371435397463,82.33445939603101,0.4917996015374324,0
194,2025-12-26T07:00:00.000Z,88470.75,-0.7332348640504582,250.88277222267686,0.5178927880741261,0
195,2025-12-26T08:00:00.000Z,88742.28,0.30691499732962146,-74.99718978417226,0.5161858081480935,0
196,2025-12-26T09:00:00.000Z,88811.76,0.07829413443061206,-19.23079145989137,0.5155385608276757,0
197,2025-12-26T10:00:00.000Z,88748.34,-0.0714094619901684,-32.55575595690993,0.5147548017052094,0
198,2025-12-26T11:00:00.000Z,88533.42,-0.24216790984484815,-21.6271121094609,0.5183471056103733,0
199,2025-12-26T12:00:00.000Z,88678.9,0.1643221282991103,76.17617873524371,0.5188796165077573,0
200,2025-12-26T13:00:00.000Z,88992.88,0.35406393178085693,6.63667530643004,0.5224785570283259,0
201,2025-12-26T14:00:00.000Z,87380.43,-1.8118865239556414,379.1236891897842,0.6477588878832956,1
202,2025-12-26T15:00:00.000Z,87137.81,-0.27765942557159695,102.713089408641,0.6290480561569547,1
203,2025-12-26T16:00:00.000Z,86855.82,-0.323613825043334,-79.70236700558058,0.6290778529424642,0
204,2025-12-26T17:00:00.000Z,87331.91,0.5481382825008208,-35.26655111378834,0.6408014341917844,0
205,2025-12-26T18:00:00.000Z,87277.77,-0.06199337676228156,-15.958904024801823,0.6399916428068301,0
206,2025-12-26T19:00:00.000Z,87501.83,0.2567205830304786,-1.282613929666887,0.64275520305333,0
207,2025-12-26T20:00:00.000Z,87585.77,0.09592942227607537,-28.00330314256907,0.6407003196739521,0
208,2025-12-26T21:00:00.000Z,87470.59,-0.13150538038314563,12.587664887505646,0.6411347485474976,0
209,2025-12-26T22:00:00.000Z,87550.0,0.09078479978241738,-1.59606152117987,0.6389129354872046,0
210,2025-12-26T23:00:00.000Z,87369.56,-0.20609937178754922,-30.21563477657595,0.6322773842648641,0
211,2025-12-27T00:00:00.000Z,87401.07,0.03606519249954587,-5.194482356197671,0.6316909801708908,0
212,2025-12-27T01:00:00.000Z,87475.03,0.08462138964659971,-35.6727651628564,0.6276850006378886,0
213,2025-12-27T02:00:00.000Z,87446.02,-0.03316374970090408,31.10323080478523,0.45755548905878624,0
214,2025-12-27T03:00:00.000Z,87514.22,0.07799097088694307,2.3742244902280385,0.4535440070251086,0
215,2025-12-27T04:00:00.000Z,87470.19,-0.050311823609916484,-39.07692558719922,0.4515206798208317,0
216,2025-12-27T05:00:00.000Z,87506.0,0.04093966184364195,1.1066785666998369,0.4516243059486058,0
217,2025-12-27T06:00:00.000Z,87469.02,-0.04225995931707027,38.89764461079746,0.44940507364202137,0
218,2025-12-27T07:00:00.000Z,87539.26,0.08030271746497508,2.868135857412879,0.427931686940943,0
219,2025-12-27T08:00:00.000Z,87593.0,0.06138959822141743,-25.737668767981337,0.42209261895530015,0
220,2025-12-27T09:00:00.000Z,87618.91,0.02957998926855776,320.8782403863151,0.42154838219341656,1
221,2025-12-27T10:00:00.000Z,87503.01,-0.13227738167480574,-38.77916157815511,0.4218314683107554,0
222,2025-12-27T11:00:00.000Z,87475.98,-0.030890365942837228,-34.46917138055207,0.4200217328732892,0
223,2025-12-27T12:00:00.000Z,87474.28,-0.0019433906313426341,-54.97000112346764,0.41771164184193105,0
224,2025-12-27T13:00:00.000Z,87452.78,-0.0245786532909964,136.6901415289791,0.4085963966466424,0
225,2025-12-27T14:00:00.000Z,87544.9,0.10533684578122315,49.675690907637104,0.17327991428814987,0
226,2025-12-27T15:00:00.000Z,87551.25,0.007253420816066836,-50.47919386744635,0.16226991880598707,0
227,2025-12-27T16:00:00.000Z,87498.41,-0.06035322168443935,0.6818911964645791,0.14613903000485132,0
228,2025-12-27T17:00:00.000Z,87562.58,0.07333847552200012,-15.456665214458965,0.09690840947614326,0
229,2025-12-27T18:00:00.000Z,87500.01,-0.07145746504957362,17.993779398589528,0.09723719892596475,0
230,2025-12-27T19:00:00.000Z,87569.39,0.07929141950955287,-13.2303530748906,0.08348733312885008,0
231,2025-12-27T20:00:00.000Z,87555.92,-0.01538208727958068,-14.30885042861172,0.08117462730221837,0
232,2025-12-27T21:00:00.000Z,87668.22,0.12826088744199993,-15.3454274299052,0.08038532573272501,0
233,2025-12-27T22:00:00.000Z,87565.99,-0.11661010112899994,303.01888818293685,0.08238266000058952,1
234,2025-12-27T23:00:00.000Z,87877.01,0.35518355927910417,-25.186003641894782,0.09907394177969055,0
235,2025-12-28T00:00:00.000Z,87854.96,-0.025091886945161068,-29.064092783963158,0.09954035814489126,0
236,2025-12-28T01:00:00.000Z,87785.96,-0.07853853669730348,-25.323390218299423,0.1006171772847897,0
237,2025-12-28T02:00:00.000Z,87810.78,0.02827331386476839,-31.48822632891406,0.10012326586166448,0
238,2025-12-28T03:00:00.000Z,87740.01,-0.0805937494234854,98.8263528659531,0.1011776239510455,0
239,2025-12-28T04:00:00.000Z,87724.87,-0.017255525728798737,-27.616081125652347,0.10053267416664226,0
240,2025-12-28T05:00:00.000Z,87657.93,-0.07630675314765911,-23.28017497387247,0.10191277226598203,0
241,2025-12-28T06:00:00.000Z,87732.0,0.08449891527213538,-19.473484637693915,0.10251669633305784,0
242,2025-12-28T07:00:00.000Z,87730.85,-0.0013108101946768258,-12.236338456191277,0.1015206561510762,0
243,2025-12-28T08:00:00.000Z,87805.0,0.08451986957835889,110.62324236136783,0.10214591771601472,0
244,2025-12-28T09:00:00.000Z,87800.0,-0.005694436535508274,15.131455360692447,0.10210755027058885,0
245,2025-12-28T10:00:00.000Z,87856.91,0.06481776765376868,24.06534024661804,0.09812844086848689,0
246,2025-12-28T11:00:00.000Z,87883.25,0.029980567265575075,-42.2006146527612,0.09762581842349023,0
247,2025-12-28T12:00:00.000Z,87850.6,-0.037151561873272065,-8.295958490265088,0.09822321753585887,0
248,2025-12-28T13:00:00.000Z,87896.59,0.05235024006664535,31.471947264453792,0.09803058208708754,0
249,2025-12-28T14:00:00.000Z,87910.0,0.015256564560695018,45.362351449391824,0.0963772665660357,0
250,2025-12-28T15:00:00.000Z,87836.27,-0.08386986690933629,7.864038303646237,0.09856392757071959,0
251,2025-12-28T16:00:00.000Z,87814.04,-0.0253084517364055,-32.821113865470394,0.09767644678906215,0
252,2025-12-28T17:00:00.000Z,87760.0,-0.06153913428876834,-49.20044208092036,0.0980563689262377,0
253,2025-12-28T18:00:00.000Z,87598.49,-0.1840360072926095,339.88972840736824,0.10457043466081356,1
254,2025-12-28T19:00:00.000Z,87520.75,-0.08874582198848957,-49.325819511479864,0.10498641434407685,0
255,2025-12-28T20:00:00.000Z,87514.76,-0.006844091258362273,-29.53636376373866,0.10495448508277284,0
256,2025-12-28T21:00:00.000Z,87588.37,0.0841115258728875,-15.205198758854877,0.10294142506206913,0
257,2025-12-28T22:00:00.000Z,87900.09,0.35589199799015425,141.3487797139771,0.12353987649504687,0
258,2025-12-28T23:00:00.000Z,87952.71,0.05986341993506894,3.843061503263856,0.1009171874674019,0
259,2025-12-29T00:00:00.000Z,88295.69,0.38995955894933765,86.6039632459311,0.12777029692834455,0
260,2025-12-29T01:00:00.000Z,88445.57,0.16974780988743277,-1.658819080066476,0.12940746208909373,0
261,2025-12-29T02:00:00.000Z,89163.25,0.8114369097287577,219.15670533000323,0.20517767930646438,1
