row_id,timestamp,close,return,anomaly_zscore,anomaly_kmeans,anomaly_rf,anomaly_gmm,votes,final_label
107,2025-12-22T16:00:00.000Z,89550.0,-0.1971760537417322,0,0,0,0,0,Normal
108,2025-12-22T17:00:00.000Z,89308.92,-0.2692127303182579,0,0,0,0,0,Normal
109,2025-12-22T18:00:00.000Z,89150.04,-0.1778993632439052,0,0,0,0,0,Normal
110,2025-12-22T19:00:00.000Z,88052.43,-1.2311940634014307,1,0,0,0,1,Normal
111,2025-12-22T20:00:00.000Z,88351.03,0.3391161379646235,0,0,0,0,0,Normal
112,2025-12-22T21:00:00.000Z,88275.06,-0.08598654707251407,0,0,0,0,0,Normal
113,2025-12-22T22:00:00.000Z,88660.07,0.43614810343941546,0,0,0,0,0,Normal
114,2025-12-22T23:00:00.000Z,88620.79,-0.04430404803426047,0,0,0,0,0,Normal
115,2025-12-23T00:00:00.000Z,88770.47,0.16889941965085864,0,0,0,0,0,Normal
116,2025-12-23T01:00:00.000Z,88513.71,-0.28924032958256296,0,0,0,0,0,Normal
117,2025-12-23T02:00:00.000Z,88206.8,-0.3467372455634332,0,0,0,0,0,Normal
118,2025-12-23T03:00:00.000Z,88170.0,-0.041720139490386554,0,0,0,0,0,Normal
119,2025-12-23T04:00:00.000Z,87930.99,-0.2710785981626329,0,0,0,0,0,Normal
120,2025-12-23T05:00:00.000Z,87765.01,-0.18876166411865292,0,0,0,0,0,Normal
121,2025-12-23T06:00:00.000Z,87400.01,-0.4158832774017851,0,0,0,0,0,Normal
122,2025-12-23T07:00:00.000Z,87574.79,0.19997709382413298,0,0,0,0,0,Normal
123,2025-12-23T08:00:00.000Z,87477.15,-0.11149327334956105,0,0,0,0,0,Normal
124,2025-12-23T09:00:00.000Z,87531.85,0.06253061513779024,0,0,0,0,0,Normal
125,2025-12-23T10:00:00.000Z,87615.93,0.09605646401851242,0,0,0,0,0,Normal
126,2025-12-23T11:00:00.000Z,87856.65,0.2747445584381669,0,0,0,0,0,Normal
127,2025-12-23T12:00:00.000Z,87789.18,-0.07679555275553751,0,0,0,0,0,Normal
128,2025-12-23T13:00:00.000Z,87616.67,-0.19650485401503381,0,0,0,0,0,Normal
129,2025-12-23T14:00:00.000Z,86874.0,-0.8476355013264047,0,0,0,0,0,Normal
130,2025-12-23T15:00:00.000Z,87443.45,0.6554895595920485,0,0,0,0,0,Normal
131,2025-12-23T16:00:00.000Z,88003.63,0.640619737670467,0,0,0,0,0,Normal
132,2025-12-23T17:00:00.000Z,87180.01,-0.9358932125868136,0,0,0,0,0,Normal
133,2025-12-23T18:00:00.000Z,87975.01,0.9119062959501933,0,0,0,0,0,Normal
134,2025-12-23T19:00:00.000Z,87752.87,-0.2525035234437589,0,0,0,0,0,Normal
135,2025-12-23T20:00:00.000Z,87691.5,-0.06993503460341888,0,0,0,0,0,Normal
136,2025-12-23T21:00:00.000Z,87722.89,0.0357959437345734,0,0,0,0,0,Normal
137,2025-12-23T22:00:00.000Z,87399.45,-0.3687065029435277,0,0,0,0,0,Normal
138,2025-12-23T23:00:00.000Z,87486.0,0.09902808312867162,0,0,0,0,0,Normal
139,2025-12-24T00:00:00.000Z,87660.47,0.19942619390531657,0,0,0,0,0,Normal
140,2025-12-24T01:00:00.000Z,87632.51,-0.031895790656844,0,0,0,0,0,Normal
141,2025-12-24T02:00:00.000Z,87134.39,-0.5684191859847365,0,0,0,0,0,Normal
142,2025-12-24T03:00:00.000Z,87336.23,0.23164217939666276,0,0,0,0,0,Normal
143,2025-12-24T04:00:00.000Z,87147.65,-0.21592413595137305,0,0,0,0,0,Normal
144,2025-12-24T05:00:00.000Z,86957.9,-0.21773392627340016,0,0,0,0,0,Normal
145,2025-12-24T06:00:00.000Z,87019.21,0.07050538248969396,0,0,0,0,0,Normal
146,2025-12-24T07:00:00.000Z,86911.53,-0.12374279196514237,0,0,0,0,0,Normal
147,2025-12-24T08:00:00.000Z,86795.56,-0.13343453969801855,0,0,0,0,0,Normal
148,2025-12-24T09:00:00.000Z,86812.8,0.019862767173806084,0,0,0,0,0,Normal
149,2025-12-24T10:00:00.000Z,87077.66,0.3050932581370569,0,0,0,0,0,Normal
150,2025-12-24T11:00:00.000Z,87203.94,0.14501997412423862,0,0,0,0,0,Normal
151,2025-12-24T12:00:00.000Z,87428.51,0.2575227678932812,0,0,0,0,0,Normal
152,2025-12-24T13:00:00.000Z,87286.9,-0.161972336026317,0,0,0,0,0,Normal
153,2025-12-24T14:00:00.000Z,86994.7,-0.3347581366734298,0,0,0,0,0,Normal
154,2025-12-24T15:00:00.000Z,87049.99,0.06355559591562088,0,0,0,0,0,Normal
155,2025-12-24T16:00:00.000Z,87283.23,0.2679379974655838,0,0,0,0,0,Normal
156,2025-12-24T17:00:00.000Z,87322.77,0.04530079833207079,0,0,0,0,0,Normal
157,2025-12-24T18:00:00.000Z,87470.65,0.16934872771441345,0,0,0,0,0,Normal
158,2025-12-24T19:00:00.000Z,87566.06,0.10907658740388904,0,0,0,0,0,Normal
159,2025-12-24T20:00:00.000Z,87556.2,-0.011260070397134392,0,0,0,0,0,Normal
160,2025-12-24T21:00:00.000Z,87696.33,0.16004577631281158,0,0,0,0,0,Normal
161,2025-12-24T22:00:00.000Z,88009.81,0.35746079682010823,0,0,0,0,0,Normal
162,2025-12-24T23:00:00.000Z,87669.45,-0.38672961570989095,0,0,0,0,0,Normal
163,2025-12-25T00:00:00.000Z,87568.37,-0.11529671966689081,0,0,0,0,0,Normal
164,2025-12-25T01:00:00.000Z,87699.99,0.15030541278775456,0,0,0,0,0,Normal
165,2025-12-25T02:00:00.000Z,87892.66,0.21969215731951763,0,0,0,0,0,Normal
166,2025-12-25T03:00:00.000Z,87840.42,-0.059436134940060725,0,0,0,0,0,Normal
167,2025-12-25T04:00:00.000Z,87773.33,-0.07637713936249346,0,0,0,0,0,Normal
168,2025-12-25T05:00:00.000Z,87750.55,-0.025953213806517716,0,0,0,0,0,Normal
169,2025-12-25T06:00:00.000Z,87836.42,0.097856936509233,0,0,0,0,0,Normal
170,2025-12-25T07:00:00.000Z,87837.59,0.0013320215008771896,0,0,0,0,0,Normal
171,2025-12-25T08:00:00.000Z,87584.65,-0.28796327403791677,0,0,0,0,0,Normal
172,2025-12-25T09:00:00.000Z,87526.48,-0.06641574750826384,0,0,0,0,0,Normal
173,2025-12-25T10:00:00.000Z,87414.14,-0.12834972913339238,0,0,0,0,0,Normal
174,2025-12-25T11:00:00.000Z,87519.44,0.12046106041883053,0,0,0,0,0,Normal
175,2025-12-25T12:00:00.000Z,87566.0,0.05319960913825472,0,0,0,0,0,Normal
176,2025-12-25T13:00:00.000Z,87638.25,0.08250919306580506,0,0,0,1,1,Normal
177,2025-12-25T14:00:00.000Z,87718.21,0.09123869999687617,0,0,0,0,0,Normal
178,2025-12-25T15:00:00.000Z,88371.27,0.7444976362376732,1,0,0,0,1,Normal
179,2025-12-25T16:00:00.000Z,88086.72,-0.32199378825268354,0,0,0,0,0,Normal
180,2025-12-25T17:00:00.000Z,88139.08,0.05944142317932943,0,0,0,0,0,Normal
181,2025-12-25T18:00:00.000Z,88241.26,0.11593041361448453,0,0,0,0,0,Normal
182,2025-12-25T19:00:00.000Z,88151.18,-0.10208376444307277,0,0,0,0,0,Normal
183,2025-12-25T20:00:00.000Z,87892.69,-0.2932348721820799,0,0,0,0,0,Normal
184,2025-12-25T21:00:00.000Z,87901.21,0.0096936389135438,0,0,0,0,0,Normal
185,2025-12-25T22:00:00.000Z,87650.0,-0.28578673717916114,0,0,0,0,0,Normal
186,2025-12-25T23:00:00.000Z,87225.27,-0.48457501426125704,0,0,0,0,0,Normal
187,2025-12-26T00:00:00.000Z,87120.0,-0.12068750260102457,0,0,0,0,0,Normal
188,2025-12-26T01:00:00.000Z,87432.26,0.3584251606978839,0,0,0,0,0,Normal
189,2025-12-26T02:00:00.000Z,89199.99,2.021828098690359,1,1,1,0,3,ANOMALY
190,2025-12-26T03:00:00.000Z,88844.87,-0.39811663656017515,0,0,0,0,0,Normal
191,2025-12-26T04:00:00.000Z,88969.24,0.13998557260539446,0,0,0,0,0,Normal
192,2025-12-26T05:00:00.000Z,88996.58,0.0307297218679059,0,0,0,0,0,Normal
193,2025-12-26T06:00:00.000Z,89124.24,0.14344371435397463,0,0,0,1,1,Normal
194,2025-12-26T07:00:00.000Z,88470.75,-0.7332348640504582,0,0,0,0,0,Normal
195,2025-12-26T08:00:00.000Z,88742.28,0.30691499732962146,0,0,0,0,0,Normal
196,2025-12-26T09:00:00.000Z,88811.76,0.07829413443061206,0,0,0,0,0,Normal
197,2025-12-26T10:00:00.000Z,88748.34,-0.0714094619901684,0,0,0,0,0,Normal
198,2025-12-26T11:00:00.000Z,88533.42,-0.24216790984484815,0,0,0,0,0,Normal
199,2025-12-26T12:00:00.000Z,88678.9,0.1643221282991103,0,0,0,0,0,Normal
200,2025-12-26T13:00:00.000Z,88992.88,0.35406393178085693,0,0,0,0,0,Normal
201,2025-12-26T14:00:00.000Z,87380.43,-1.8118865239556414,1,1,1,0,3,ANOMALY
202,2025-12-26T15:00:00.000Z,87137.81,-0.27765942557159695,1,0,0,0,1,Normal
203,2025-12-26T16:00:00.000Z,86855.82,-0.323613825043334,0,0,0,1,1,Normal
204,2025-12-26T17:00:00.000Z,87331.91,0.5481382825008208,0,0,0,0,0,Normal
205,2025-12-26T18:00:00.000Z,87277.77,-0.06199337676228156,0,0,0,1,1,Normal
206,2025-12-26T19:00:00.000Z,87501.83,0.2567205830304786,0,0,0,0,0,Normal
207,2025-12-26T20:00:00.000Z,87585.77,0.09592942227607537,0,0,0,0,0,Normal
208,2025-12-26T21:00:00.000Z,87470.59,-0.13150538038314563,0,0,0,1,1,Normal
209,2025-12-26T22:00:00.000Z,87550.0,0.09078479978241738,0,0,0,0,0,Normal
210,2025-12-26T23:00:00.000Z,87369.56,-0.20609937178754922,0,0,0,1,1,Normal
211,2025-12-27T00:00:00.000Z,87401.07,0.03606519249954587,0,0,0,1,1,Normal
212,2025-12-27T01:00:00.000Z,87475.03,0.08462138964659971,0,0,0,1,1,Normal
213,2025-12-27T02:00:00.000Z,87446.02,-0.03316374970090408,0,0,0,0,0,Normal
214,2025-12-27T03:00:00.000Z,87514.22,0.07799097088694307,0,0,0,0,0,Normal
215,2025-12-27T04:00:00.000Z,87470.19,-0.050311823609916484,0,0,0,0,0,Normal
216,2025-12-27T05:00:00.000Z,87506.0,0.04093966184364195,0,0,0,0,0,Normal
217,2025-12-27T06:00:00.000Z,87469.02,-0.04225995931707027,0,0,0,0,0,Normal
218,2025-12-27T07:00:00.000Z,87539.26,0.08030271746497508,0,0,0,0,0,Normal
219,2025-12-27T08:00:00.000Z,87593.0,0.06138959822141743,0,0,0,0,0,Normal
220,2025-12-27T09:00:00.000Z,87618.91,0.02957998926855776,1,0,0,0,1,Normal
221,2025-12-27T10:00:00.000Z,87503.01,-0.13227738167480574,0,0,0,0,0,Normal
222,2025-12-27T11:00:00.000Z,87475.98,-0.030890365942837228,0,0,0,0,0,Normal
223,2025-12-27T12:00:00.000Z,87474.28,-0.0019433906313426341,0,0,0,0,0,Normal
224,2025-12-27T13:00:00.000Z,87452.78,-0.0245786532909964,0,0,0,0,0,Normal
225,2025-12-27T14:00:00.000Z,87544.9,0.10533684578122315,0,0,0,0,0,Normal
226,2025-12-27T15:00:00.000Z,87551.25,0.007253420816066836,0,0,0,0,0,Normal
227,2025-12-27T16:00:00.000Z,87498.41,-0.06035322168443935,0,0,0,0,0,Normal
228,2025-12-27T17:00:00.000Z,87562.58,0.07333847552200012,0,0,0,0,0,Normal
229,2025-12-27T18:00:00.000Z,87500.01,-0.07145746504957362,0,0,0,0,0,Normal
230,2025-12-27T19:00:00.000Z,87569.39,0.07929141950955287,0,0,0,0,0,Normal
231,2025-12-27T20:00:00.000Z,87555.92,-0.01538208727958068,0,0,0,0,0,Normal
232,2025-12-27T21:00:00.000Z,87668.22,0.12826088744199993,0,0,0,0,0,Normal
233,2025-12-27T22:00:00.000Z,87565.99,-0.11661010112899994,1,1,1,0,3,ANOMALY
234,2025-12-27T23:00:00.000Z,87877.01,0.35518355927910417,0,0,0,0,0,Normal
235,2025-12-28T00:00:00.000Z,87854.96,-0.025091886945161068,0,0,0,0,0,Normal
236,2025-12-28T01:00:00.000Z,87785.96,-0.07853853669730348,0,0,0,0,0,Normal
237,2025-12-28T02:00:00.000Z,87810.78,0.02827331386476839,0,0,0,0,0,Normal
238,2025-12-28T03:00:00.000Z,87740.01,-0.0805937494234854,0,0,0,0,0,Normal
239,2025-12-28T04:00:00.000Z,87724.87,-0.017255525728798737,0,0,0,0,0,Normal
240,2025-12-28T05:00:00.000Z,87657.93,-0.07630675314765911,0,0,0,0,0,Normal
241,2025-12-28T06:00:00.000Z,87732.0,0.08449891527213538,0,0,0,0,0,Normal
242,2025-12-28T07:00:00.000Z,87730.85,-0.0013108101946768258,0,0,0,0,0,Normal
243,2025-12-28T08:00:00.000Z,87805.0,0.08451986957835889,0,0,0,0,0,Normal
244,2025-12-28T09:00:00.000Z,87800.0,-0.005694436535508274,0,0,0,0,0,Normal
245,2025-12-28T10:00:00.000Z,87856.91,0.06481776765376868,0,0,0,0,0,Normal
246,2025-12-28T11:00:00.000Z,87883.25,0.029980567265575075,0,0,0,0,0,Normal
247,2025-12-28T12:00:00.000Z,87850.6,-0.037151561873272065,0,0,0,0,0,Normal
248,2025-12-28T13:00:00.000Z,87896.59,0.05235024006664535,0,0,0,0,0,Normal
249,2025-12-28T14:00:00.000Z,87910.0,0.015256564560695018,0,0,0,0,0,Normal
250,2025-12-28T15:00:00.000Z,87836.27,-0.08386986690933629,0,0,0,0,0,Normal
251,2025-12-28T16:00:00.000Z,87814.04,-0.0253084517364055,0,0,0,0,0,Normal
252,2025-12-28T17:00:00.000Z,87760.0,-0.06153913428876834,0,0,0,0,0,Normal
253,2025-12-28T18:00:00.000Z,87598.49,-0.1840360072926095,1,1,1,0,3,ANOMALY
254,2025-12-28T19:00:00.000Z,87520.75,-0.08874582198848957,0,0,0,0,0,Normal
255,2025-12-28T20:00:00.000Z,87514.76,-0.006844091258362273,0,0,0,0,0,Normal
256,2025-12-28T21:00:00.000Z,87588.37,0.0841115258728875,0,0,0,0,0,Normal
257,2025-12-28T22:00:00.000Z,87900.09,0.35589199799015425,0,0,0,0,0,Normal
258,2025-12-28T23:00:00.000Z,87952.71,0.05986341993506894,0,0,0,0,0,Normal
259,2025-12-29T00:00:00.000Z,88295.69,0.38995955894933765,0,0,0,0,0,Normal
260,2025-12-29T01:00:00.000Z,88445.57,0.16974780988743277,0,0,0,0,0,Normal
261,2025-12-29T02:00:00.000Z,89163.25,0.8114369097287577,1,1,0,0,2,ANOMALY
262,2025-12-29T03:00:00.000Z,90123.55,1.0770132313481229,1,1,0,0,2,ANOMALY
263,2025-12-29T04:00:00.000Z,90143.06,0.021648059802337194,0,0,0,0,0,Normal
264,2025-12-29T05:00:00.000Z,89984.0,-0.17645285172258607,0,0,0,1,1,Normal
265,2025-12-29T06:00:00.000Z,89777.26,-0.22975195590327901,0,0,0,0,0,Normal
266,2025-12-29T07:00:00.000Z,89617.71,-0.17771760911392542,0,0,0,0,0,Normal
267,2025-12-29T08:00:00.000Z,89555.1,-0.06986342320061123,0,0,0,0,0,Normal
268,2025-12-29T09:00:00.000Z,88100.05,-1.6247539224455099,1,1,1,0,3,ANOMALY
269,2025-12-29T10:00:00.000Z,87780.01,-0.3632688063173739,0,0,0,0,0,Normal
270,2025-12-29T11:00:00.000Z,87567.66,-0.24191156961589355,0,0,0,0,0,Normal
271,2025-12-29T12:00:00.000Z,87397.0,-0.19488930045635788,0,0,0,0,0,Normal
272,2025-12-29T13:00:00.000Z,87387.71,-0.010629655480154376,0,0,0,0,0,Normal
273,2025-12-29T14:00:00.000Z,87429.96,0.048347759656364175,0,0,0,0,0,Normal
274,2025-12-29T15:00:00.000Z,87691.62,0.29927956046187365,0,0,0,0,0,Normal
275,2025-12-29T16:00:00.000Z,87627.11,-0.07356461198914088,0,0,0,0,0,Normal
276,2025-12-29T17:00:00.000Z,87849.99,0.2543505086496589,0,0,0,0,0,Normal
277,2025-12-29T18:00:00.000Z,87464.77,-0.43849748873050487,0,0,0,0,0,Normal
278,2025-12-29T19:00:00.000Z,87366.23,-0.11266250400019384,0,0,0,0,0,Normal
279,2025-12-29T20:00:00.000Z,87212.01,-0.1765212943261929,0,0,0,0,0,Normal
280,2025-12-29T21:00:00.000Z,87337.85,0.14429205335366735,0,0,0,0,0,Normal
281,2025-12-29T22:00:00.000Z,87351.05,0.01511372217199991,0,0,0,0,0,Normal
282,2025-12-29T23:00:00.000Z,87237.13,-0.13041629150422063,0,0,0,0,0,Normal
283,2025-12-30T00:00:00.000Z,87250.23,0.0150165416950232,0,0,0,0,0,Normal
284,2025-12-30T01:00:00.000Z,87308.23,0.06647546946294547,0,0,0,0,0,Normal
285,2025-12-30T02:00:00.000Z,87111.0,-0.22590081141261598,0,0,0,0,0,Normal
286,2025-12-30T03:00:00.000Z,87379.0,0.3076534536396114,0,0,0,0,0,Normal
287,2025-12-30T04:00:00.000Z,87300.0,-0.09041073942251954,0,0,0,0,0,Normal
288,2025-12-30T05:00:00.000Z,87255.97,-0.05043528064146985,0,0,0,0,0,Normal
289,2025-12-30T06:00:00.000Z,87443.17,0.21454119414408002,0,0,0,0,0,Normal
290,2025-12-30T07:00:00.000Z,87502.85,0.06825004171282512,0,0,0,0,0,Normal
291,2025-12-30T08:00:00.000Z,87872.68,0.4226490908581626,0,0,0,0,0,Normal
292,2025-12-30T09:00:00.000Z,87992.7,0.1365839758159293,0,0,0,0,0,Normal
293,2025-12-30T10:00:00.000Z,87949.51,-0.04908361716370324,0,0,0,0,0,Normal
294,2025-12-30T11:00:00.000Z,87903.89,-0.05187066988775468,0,0,0,0,0,Normal
295,2025-12-30T12:00:00.000Z,88023.54,0.13611456785358467,0,0,0,0,0,Normal
296,2025-12-30T13:00:00.000Z,88110.02,0.098246446348349,0,0,0,0,0,Normal
297,2025-12-30T14:00:00.000Z,88875.83,0.8691519988305529,0,0,0,0,0,Normal
298,2025-12-30T15:00:00.000Z,89016.35,0.1581082280750712,0,0,0,0,0,Normal
299,2025-12-30T16:00:00.000Z,88742.63,-0.30749407271810636,0,0,0,0,0,Normal
300,2025-12-30T17:00:00.000Z,88371.34,-0.41838967359881796,0,0,0,1,1,Normal
301,2025-12-30T18:00:00.000Z,88304.0,-0.0762011756300085,0,0,0,0,0,Normal
302,2025-12-30T19:00:00.000Z,88226.16,-0.08815002717883491,0,0,0,0,0,Normal
303,2025-12-30T20:00:00.000Z,87947.15,-0.3162440709195691,0,0,0,0,0,Normal
304,2025-12-30T21:00:00.000Z,88287.27,0.3867322590896949,0,0,0,0,0,Normal
305,2025-12-30T22:00:00.000Z,88430.19,0.1618806425886854,0,0,0,0,0,Normal
306,2025-12-30T23:00:00.000Z,88485.49,0.06253520432333293,0,0,0,0,0,Normal
307,2025-12-31T00:00:00.000Z,88255.54,-0.25987311591991746,0,0,0,0,0,Normal
308,2025-12-31T01:00:00.000Z,88649.33,0.44619295287300353,0,0,0,0,0,Normal
309,2025-12-31T02:00:00.000Z,88673.6,0.027377533479389093,0,0,0,0,0,Normal
310,2025-12-31T03:00:00.000Z,88453.04,-0.24873242994534195,0,0,0,0,0,Normal
311,2025-12-31T04:00:00.000Z,88325.06,-0.14468694349001332,0,0,0,0,0,Normal
312,2025-12-31T05:00:00.000Z,88463.09,0.15627501413528755,0,0,0,0,0,Normal
313,2025-12-31T06:00:00.000Z,88512.92,0.05632857726312057,0,0,0,0,0,Normal
314,2025-12-31T07:00:00.000Z,88613.12,0.11320381250556899,0,0,0,0,0,Normal
315,2025-12-31T08:00:00.000Z,88434.65,-0.20140358448049733,0,0,0,0,0,Normal
316,2025-12-31T09:00:00.000Z,88660.1,0.25493401059428766,0,0,0,0,0,Normal
317,2025-12-31T10:00:00.000Z,88847.26,0.21109834074175549,0,0,0,0,0,Normal
318,2025-12-31T11:00:00.000Z,89011.52,0.18487908349678062,0,0,0,0,0,Normal
319,2025-12-31T12:00:00.000Z,88775.96,-0.2646399027901092,0,0,0,0,0,Normal
320,2025-12-31T13:00:00.000Z,88991.88,0.24321899757546728,0,0,0,0,0,Normal
321,2025-12-31T14:00:00.000Z,88479.99,-0.5752097831847158,0,0,0,0,0,Normal
322,2025-12-31T15:00:00.000Z,87953.97,-0.5945073004642087,0,0,0,0,0,Normal
323,2025-12-31T16:00:00.000Z,87656.98,-0.3376652583163775,0,0,0,0,0,Normal
324,2025-12-31T17:00:00.000Z,87620.82,-0.04125170636724018,0,0,0,0,0,Normal
325,2025-12-31T18:00:00.000Z,87684.07,0.07218603980194693,0,0,0,0,0,Normal
326,2025-12-31T19:00:00.000Z,87541.85,-0.16219593821318323,0,0,0,0,0,Normal
327,2025-12-31T20:00:00.000Z,87662.01,0.1372600647575828,0,0,0,0,0,Normal
328,2025-12-31T21:00:00.000Z,87799.97,0.15737718083352892,0,0,0,0,0,Normal
329,2025-12-31T22:00:00.000Z,87728.29,-0.08164011901143908,0,0,0,0,0,Normal
330,2025-12-31T23:00:00.000Z,87648.22,-0.09127044423183905,0,0,0,0,0,Normal
331,2026-01-01T00:00:00.000Z,87809.23,0.1837002508436436,0,0,0,0,0,Normal
332,2026-01-01T01:00:00.000Z,87960.0,0.17170176757044242,0,0,0,0,0,Normal
333,2026-01-01T02:00:00.000Z,87914.0,-0.052296498408366254,0,0,0,0,0,Normal
334,2026-01-01T03:00:00.000Z,87846.02,-0.07732556816888447,0,0,0,0,0,Normal
335,2026-01-01T04:00:00.000Z,87590.4,-0.29098643285149217,0,0,0,0,0,Normal
336,2026-01-01T05:00:00.000Z,87704.39,0.13013983267573526,0,0,0,0,0,Normal
337,2026-01-01T06:00:00.000Z,87658.0,-0.05289358947710987,0,0,0,0,0,Normal
338,2026-01-01T07:00:00.000Z,87631.88,-0.02979762257865337,0,0,0,0,0,Normal
339,2026-01-01T08:00:00.000Z,87770.9,0.15864089644086476,0,0,0,0,0,Normal
340,2026-01-01T09:00:00.000Z,87877.99,0.12201082591156709,0,0,0,0,0,Normal
341,2026-01-01T10:00:00.000Z,87863.76,-0.016192905641121413,0,0,0,0,0,Normal
342,2026-01-01T11:00:00.000Z,88024.64,0.18310165647361654,0,0,0,0,0,Normal
343,2026-01-01T12:00:00.000Z,87950.0,-0.08479443937515763,0,0,0,0,0,Normal
344,2026-01-01T13:00:00.000Z,87922.64,-0.03110858442296749,0,0,0,0,0,Normal
345,2026-01-01T14:00:00.000Z,87967.05,0.05051031224723168,0,0,0,0,0,Normal
346,2026-01-01T15:00:00.000Z,88032.18,0.07403908622602984,0,0,0,0,0,Normal
347,2026-01-01T16:00:00.000Z,87988.76,-0.0493228726131667,0,0,0,0,0,Normal
348,2026-01-01T17:00:00.000Z,88316.37,0.37233164781502737,0,0,0,0,0,Normal
349,2026-01-01T18:00:00.000Z,88193.94,-0.1386266215425258,0,0,0,0,0,Normal
350,2026-01-01T19:00:00.000Z,88391.15,0.22360946795210168,0,0,0,0,0,Normal
351,2026-01-01T20:00:00.000Z,88258.12,-0.15050149251367717,0,0,0,0,0,Normal
352,2026-01-01T21:00:00.000Z,88377.67,0.13545495870521673,0,0,0,0,0,Normal
353,2026-01-01T22:00:00.000Z,88645.57,0.3031308700489621,0,0,0,0,0,Normal
354,2026-01-01T23:00:00.000Z,88839.04,0.2182511771315676,0,0,0,1,1,Normal
355,2026-01-02T00:00:00.000Z,88833.97,-0.00570695045780667,0,0,0,0,0,Normal
356,2026-01-02T01:00:00.000Z,88639.89,-0.21847498203672044,0,0,0,0,0,Normal
357,2026-01-02T02:00:00.000Z,88637.03,-0.003226538300082904,0,0,0,0,0,Normal
358,2026-01-02T03:00:00.000Z,88950.65,0.35382503226923934,0,0,0,0,0,Normal
359,2026-01-02T04:00:00.000Z,88637.64,-0.3518917512126074,0,0,0,0,0,Normal
360,2026-01-02T05:00:00.000Z,88765.2,0.1439117738242901,0,0,0,0,0,Normal
361,2026-01-02T06:00:00.000Z,88935.04,0.19133624438405494,0,0,0,0,0,Normal
362,2026-01-02T07:00:00.000Z,88857.61,-0.08706354660659166,0,0,0,0,0,Normal
363,2026-01-02T08:00:00.000Z,89178.13,0.36071193001927515,0,0,0,0,0,Normal
364,2026-01-02T09:00:00.000Z,89467.32,0.32428354351006217,0,0,0,0,0,Normal
365,2026-01-02T10:00:00.000Z,89666.29,0.22239405405235502,0,0,0,0,0,Normal
366,2026-01-02T11:00:00.000Z,89502.95,-0.18216433399886878,0,0,0,0,0,Normal
367,2026-01-02T12:00:00.000Z,89400.0,-0.11502414166236763,0,0,0,0,0,Normal
368,2026-01-02T13:00:00.000Z,89348.68,-0.05740492170023259,0,0,0,0,0,Normal
369,2026-01-02T14:00:00.000Z,89580.0,0.2588958225236304,1,1,1,0,3,ANOMALY
370,2026-01-02T15:00:00.000Z,89418.11,-0.1807211431123057,0,0,0,0,0,Normal
371,2026-01-02T16:00:00.000Z,90376.05,1.0713042357974212,1,0,0,0,1,Normal
372,2026-01-02T17:00:00.000Z,90370.52,-0.006118877733640726,0,0,0,1,1,Normal
373,2026-01-02T18:00:00.000Z,89773.1,-0.6610784136242609,0,0,0,0,0,Normal
374,2026-01-02T19:00:00.000Z,89897.23,0.13827081831860877,0,0,0,0,0,Normal
375,2026-01-02T20:00:00.000Z,89740.0,-0.17489971604240928,0,0,0,0,0,Normal
376,2026-01-02T21:00:00.000Z,90065.8,0.3630488076665994,0,0,0,0,0,Normal
377,2026-01-02T22:00:00.000Z,90195.37,0.14386148793437137,0,0,0,0,0,Normal
378,2026-01-02T23:00:00.000Z,89995.13,-0.22200696111118745,0,0,0,0,0,Normal
379,2026-01-03T00:00:00.000Z,90156.19,0.17896523956351107,0,0,0,0,0,Normal
380,2026-01-03T01:00:00.000Z,90282.69,0.14031205178479667,0,0,0,0,0,Normal
381,2026-01-03T02:00:00.000Z,90340.0,0.06347839214804196,0,0,0,0,0,Normal
382,2026-01-03T03:00:00.000Z,90321.22,-0.02078813371706456,0,0,0,0,0,Normal
383,2026-01-03T04:00:00.000Z,90170.0,-0.16742466499013453,0,0,0,1,1,Normal
384,2026-01-03T05:00:00.000Z,90031.1,-0.15404236442274621,0,0,0,0,0,Normal
385,2026-01-03T06:00:00.000Z,89871.05,-0.17777190326454528,0,0,0,0,0,Normal
386,2026-01-03T07:00:00.000Z,89577.13,-0.3270463625383191,0,0,0,0,0,Normal
387,2026-01-03T08:00:00.000Z,89670.51,0.10424535816226932,0,0,0,0,0,Normal
388,2026-01-03T09:00:00.000Z,89791.99,0.13547374716615934,0,0,0,0,0,Normal
389,2026-01-03T10:00:00.000Z,89754.47,-0.04178546438273756,0,0,0,0,0,Normal
390,2026-01-03T11:00:00.000Z,89752.74,-0.0019274806034697,0,0,0,0,0,Normal
391,2026-01-03T12:00:00.000Z,90039.13,0.3190877515271362,0,0,0,0,0,Normal
392,2026-01-03T13:00:00.000Z,90004.96,-0.037950166777489525,0,0,0,0,0,Normal
393,2026-01-03T14:00:00.000Z,90126.02,0.13450369846284005,0,0,0,0,0,Normal
394,2026-01-03T15:00:00.000Z,89969.31,-0.17387875332784963,0,0,0,0,0,Normal
395,2026-01-03T16:00:00.000Z,90105.24,0.1510848532683129,0,0,0,0,0,Normal
396,2026-01-03T17:00:00.000Z,90093.99,-0.01248540040512669,0,0,0,0,0,Normal
397,2026-01-03T18:00:00.000Z,90138.87,0.04981464357387555,0,0,0,0,0,Normal
398,2026-01-03T19:00:00.000Z,90123.77,-0.016751929550473665,0,0,0,0,0,Normal
399,2026-01-03T20:00:00.000Z,90372.39,0.2758650686716768,0,0,0,0,0,Normal
