row_id,timestamp,close,return,volume_change,cluster,max_probability,anomaly_gmm
25,2025-12-19T06:00:00.000Z,87483.41,0.39414757525109145,-46.79052773439513,1,0.5584717893527832,1
26,2025-12-19T07:00:00.000Z,87953.4,0.5372332880028141,324.11256518483924,2,0.9967018038079891,0
27,2025-12-19T08:00:00.000Z,88102.78,0.16983993796715335,-68.92119426937806,1,0.9677040285195185,0
28,2025-12-19T09:00:00.000Z,88105.03,0.002553835418139805,-35.22203242639972,1,0.9974960367454387,0
29,2025-12-19T10:00:00.000Z,88267.09,0.1839395548699052,45.42600713374998,1,0.9862742816290986,0
30,2025-12-19T11:00:00.000Z,88198.7,-0.07748074622149215,-33.82435362734927,1,0.9983467452660134,0
31,2025-12-19T12:00:00.000Z,87855.92,-0.38864518411269033,126.06190986392028,1,0.9999753131261727,0
32,2025-12-19T13:00:00.000Z,87997.14,0.16074044868006343,3.410504830058003,1,0.8722391094888673,0
33,2025-12-19T14:00:00.000Z,88180.01,0.20781357212291685,126.7302149423847,1,0.970762989081627,0
34,2025-12-19T15:00:00.000Z,87951.87,-0.2587207690268989,37.17972118541522,1,0.9698182969664407,0
35,2025-12-19T16:00:00.000Z,87983.25,0.03567860467321715,-60.19759329952086,1,0.9736756139151374,0
36,2025-12-19T17:00:00.000Z,86943.25,-1.1820431729903103,77.09147641260721,1,0.8299264072858515,0
37,2025-12-19T18:00:00.000Z,87155.44,0.2440557490086981,-63.2636771517388,0,0.9594387328463169,0
38,2025-12-19T19:00:00.000Z,87845.92,0.7922397041423945,72.20575049510354,2,0.9999906164047492,0
39,2025-12-19T20:00:00.000Z,88099.6,0.28877835191436496,-14.141025178938115,0,0.938215200346217,0
40,2025-12-19T21:00:00.000Z,87839.4,-0.29534753846783834,-64.6155488304541,0,0.9937256616043506,0
41,2025-12-19T22:00:00.000Z,88344.78,0.5753454600099683,-4.356986841318999,0,0.8484092306930529,0
42,2025-12-19T23:00:00.000Z,88136.94,-0.2352600798824711,-33.929372175645256,0,0.9929358606895807,0
43,2025-12-20T00:00:00.000Z,88005.63,-0.1489840695626521,9.915439195886577,0,0.9867854361555104,0
44,2025-12-20T01:00:00.000Z,88075.89,0.07983580141406321,-0.7927802333657419,0,0.9919300910407749,0
45,2025-12-20T02:00:00.000Z,88204.04,0.14549952319526938,54.18019733718853,0,0.9879936923156464,0
46,2025-12-20T03:00:00.000Z,88214.98,0.01240305999590241,-60.533106359252244,0,0.9996052269360798,0
47,2025-12-20T04:00:00.000Z,88295.37,0.09112964714155236,37.62977719320022,0,0.998263405084256,0
48,2025-12-20T05:00:00.000Z,88295.31,-6.79537330183777E-5,54.46280075116769,0,0.9943513326777962,0
49,2025-12-20T06:00:00.000Z,88305.81,0.011891911359729335,-67.5191585781568,0,0.9996493961985519,0
50,2025-12-20T07:00:00.000Z,88275.41,-0.03442582090577018,94.9115296686023,0,0.9342184894345269,0
51,2025-12-20T08:00:00.000Z,88257.21,-0.02061729308309168,-1.9310198560946845,0,0.9994502920031492,0
52,2025-12-20T09:00:00.000Z,88224.0,-0.037628653794974376,-9.984767995139554,0,0.9994132663539143,0
53,2025-12-20T10:00:00.000Z,88163.99,-0.06802003989843097,49.507458684763584,0,0.9952461370935202,0
54,2025-12-20T11:00:00.000Z,88277.66,0.12893019020576713,-20.066087442467563,0,0.9997677629282109,0
55,2025-12-20T12:00:00.000Z,88256.08,-0.02444559586196604,-31.170336150382006,0,0.9997108197578095,0
56,2025-12-20T13:00:00.000Z,88270.39,0.016214180371476594,249.12723082721322,1,0.6966080227598416,0
57,2025-12-20T14:00:00.000Z,88260.88,-0.010773714719047867,-32.99071080673619,0,0.9997291565811282,0
58,2025-12-20T15:00:00.000Z,88178.71,-0.09309900377154623,7.482034680501437,0,0.9992862643145767,0
59,2025-12-20T16:00:00.000Z,88149.72,-0.032876416540916775,-60.04155682180847,0,0.9997115203345278,0
60,2025-12-20T17:00:00.000Z,88181.8,0.03639262836001578,2.549612199952711,0,0.9998888714318103,0
61,2025-12-20T18:00:00.000Z,88313.21,0.1490216802106703,40.54707566823061,0,0.9996500790499532,0
62,2025-12-20T19:00:00.000Z,88232.92,-0.09091505110051523,-58.943436916141344,0,0.999854977732448,0
63,2025-12-20T20:00:00.000Z,88271.6,0.0438385128815888,53.52442585035313,0,0.9996613437716693,0
64,2025-12-20T21:00:00.000Z,88208.73,-0.07122336062789225,32.021977784257174,0,0.999619384695181,0
65,2025-12-20T22:00:00.000Z,88279.35,0.08006010289458576,7.29481129267433,0,0.9999115070291931,0
66,2025-12-20T23:00:00.000Z,88360.9,0.09237720939268002,-18.09326754472703,0,0.9999133432901623,0
67,2025-12-21T00:00:00.000Z,88387.92,0.030579136246911,-9.814015394257769,0,0.9999320697177644,0
68,2025-12-21T01:00:00.000Z,88011.83,-0.4254993216267544,108.17926908396589,0,0.787250998161516,0
69,2025-12-21T02:00:00.000Z,87943.76,-0.07734187551833305,40.098444989126406,0,0.9808488394158302,0
70,2025-12-21T03:00:00.000Z,88070.64,0.14427402239796105,-52.871942119299376,0,0.9998060950950846,0
71,2025-12-21T04:00:00.000Z,88065.83,-0.0054615249758582785,-2.4289317384680875,0,0.9999285771051346,0
72,2025-12-21T05:00:00.000Z,88138.95,0.08302879788901762,-62.44129825714393,0,0.9998215449358859,0
73,2025-12-21T06:00:00.000Z,88090.72,-0.054720415888775964,58.32807003712506,0,0.9992967588448293,0
74,2025-12-21T07:00:00.000Z,88174.79,0.09543570537282609,-6.509702006794072,0,0.9999213722274459,0
75,2025-12-21T08:00:00.000Z,88537.87,0.4117730249201701,325.5630455522237,2,0.9996976711291723,0
76,2025-12-21T09:00:00.000Z,88892.82,0.4009018965556832,25.614057036662842,2,0.9465907248829004,0
77,2025-12-21T10:00:00.000Z,88669.78,-0.2509089035537482,-39.97967292068042,0,0.9980416354251601,0
78,2025-12-21T11:00:00.000Z,88601.57,-0.07692587034725529,-51.65688656140017,0,0.9999009689622923,0
79,2025-12-21T12:00:00.000Z,88638.01,0.04112793938073622,76.07738150087965,0,0.9890071584934046,0
80,2025-12-21T13:00:00.000Z,87670.1,-1.0919807427987038,275.9199133211029,2,0.9999999999998394,0
81,2025-12-21T14:00:00.000Z,88065.18,0.45064394816476394,-47.943812677526424,2,0.9596511087828095,0
82,2025-12-21T15:00:00.000Z,88067.95,0.003145397533965699,-31.414025209614195,0,0.998311275493957,0
83,2025-12-21T16:00:00.000Z,88359.18,0.3306878381976519,18.1282348194433,0,0.9753225643824741,0
84,2025-12-21T17:00:00.000Z,88324.14,-0.039656320939140954,-32.605899867275326,0,0.9995567200772306,0
85,2025-12-21T18:00:00.000Z,88445.09,0.13693878027003503,-23.467032279325927,0,0.9987996730874289,0
86,2025-12-21T19:00:00.000Z,88484.01,0.04400470393550737,29.438058024051152,0,0.9990464685781285,0
87,2025-12-21T20:00:00.000Z,88230.96,-0.2859838743745735,-55.91244641430171,0,0.9994412872780117,0
88,2025-12-21T21:00:00.000Z,88162.86,-0.07718379126783192,18.62120750871994,0,0.9992584658334609,0
89,2025-12-21T22:00:00.000Z,88483.63,0.3638380152368059,16.643484779023044,0,0.999153122607688,0
90,2025-12-21T23:00:00.000Z,88658.86,0.1980366311825188,93.95843347936486,0,0.9844236233874811,0
91,2025-12-22T00:00:00.000Z,88622.4,-0.04112392151219835,223.62744861608542,2,0.9999872837682847,0
92,2025-12-22T01:00:00.000Z,88626.31,0.00441197710736585,-46.48983441674842,0,0.7606593522791134,0
93,2025-12-22T02:00:00.000Z,88458.27,-0.1896050958231199,7.606089831967622,0,0.6299810872827629,1
94,2025-12-22T03:00:00.000Z,88774.12,0.35706101871537665,-56.6079370709442,0,0.9874929463026066,0
95,2025-12-22T04:00:00.000Z,88904.99,0.14741909015827392,14.24501233394897,0,0.9996861777532072,0
96,2025-12-22T05:00:00.000Z,88831.34,-0.08284124434411178,-17.86797854647828,0,0.9997434989093181,0
97,2025-12-22T06:00:00.000Z,88909.26,0.0877167900428022,-14.441331814457703,0,0.9998226197443175,0
98,2025-12-22T07:00:00.000Z,89170.1,0.2933777651506819,120.62061087185327,0,0.9059736871094809,0
99,2025-12-22T08:00:00.000Z,89334.2,0.18403029715117203,87.68000790352102,2,0.9282977249955102,0
100,2025-12-22T09:00:00.000Z,89829.6,0.5545468588737723,-52.09109090327977,0,0.8631868727450851,0
101,2025-12-22T10:00:00.000Z,89778.94,-0.05639566468068624,-1.2862409864307423,0,0.9995351865239188,0
102,2025-12-22T11:00:00.000Z,89945.43,0.18544438149969977,88.94766814124964,0,0.7735204934009567,0
103,2025-12-22T12:00:00.000Z,90208.48,0.2924551030552669,31.281211077685043,2,0.8169714976655525,0
104,2025-12-22T13:00:00.000Z,89912.37,-0.32825073651612247,-43.13569456177362,0,0.9800975166236698,0
105,2025-12-22T14:00:00.000Z,90126.43,0.23807625135450206,70.41780702258554,2,0.9409609660321014,0
106,2025-12-22T15:00:00.000Z,89726.92,-0.44327729390811754,14.395054168208565,1,0.8886335742137972,0
107,2025-12-22T16:00:00.000Z,89550.0,-0.1971760537417322,-45.42985918754725,0,0.9814606472384161,0
108,2025-12-22T17:00:00.000Z,89308.92,-0.2692127303182579,-10.00409491194426,0,0.9965003511303313,0
109,2025-12-22T18:00:00.000Z,89150.04,-0.1778993632439052,-34.43863252996483,0,0.9992909385294657,0
110,2025-12-22T19:00:00.000Z,88052.43,-1.2311940634014307,154.11888457722029,1,0.8351304685623628,0
111,2025-12-22T20:00:00.000Z,88351.03,0.3391161379646235,-44.4880456305216,0,0.9954117585186443,0
112,2025-12-22T21:00:00.000Z,88275.06,-0.08598654707251407,-25.60624276952983,0,0.9991468968305586,0
113,2025-12-22T22:00:00.000Z,88660.07,0.43614810343941546,-3.938066299481513,0,0.8234723895128135,0
114,2025-12-22T23:00:00.000Z,88620.79,-0.04430404803426047,-36.05742692966783,0,0.9996361493595007,0
115,2025-12-23T00:00:00.000Z,88770.47,0.16889941965085864,8.57964405849334,0,0.999070787179241,0
116,2025-12-23T01:00:00.000Z,88513.71,-0.28924032958256296,-10.45544099387251,0,0.9897274057978984,0
117,2025-12-23T02:00:00.000Z,88206.8,-0.3467372455634332,139.7010188725703,1,0.964597880713767,0
118,2025-12-23T03:00:00.000Z,88170.0,-0.041720139490386554,-28.623415919070705,0,0.9933972091893059,0
119,2025-12-23T04:00:00.000Z,87930.99,-0.2710785981626329,-25.35791118957328,0,0.9956177516419679,0
120,2025-12-23T05:00:00.000Z,87765.01,-0.18876166411865292,56.351101335675494,0,0.9777633164255835,0
121,2025-12-23T06:00:00.000Z,87400.01,-0.4158832774017851,63.01405168589689,1,0.8844843486931767,0
122,2025-12-23T07:00:00.000Z,87574.79,0.19997709382413298,-47.01066833206955,0,0.9996783893148377,0
123,2025-12-23T08:00:00.000Z,87477.15,-0.11149327334956105,-16.629607924209466,0,0.9993540121774936,0
124,2025-12-23T09:00:00.000Z,87531.85,0.06253061513779024,23.477885441621883,0,0.999243005536604,0
125,2025-12-23T10:00:00.000Z,87615.93,0.09605646401851242,-43.81521838263336,0,0.9997766458174936,0
126,2025-12-23T11:00:00.000Z,87856.65,0.2747445584381669,71.46962495664721,0,0.9972103664156391,0
127,2025-12-23T12:00:00.000Z,87789.18,-0.07679555275553751,-2.592401045356485,0,0.9992166186647717,0
128,2025-12-23T13:00:00.000Z,87616.67,-0.19650485401503381,38.55144452410046,0,0.9870019170615543,0
129,2025-12-23T14:00:00.000Z,86874.0,-0.8476355013264047,151.92875531483412,2,0.7517695358681757,0
130,2025-12-23T15:00:00.000Z,87443.45,0.6554895595920485,-26.093176545049555,2,0.9988905949701378,0
131,2025-12-23T16:00:00.000Z,88003.63,0.640619737670467,16.772190997300807,2,0.9996895523058039,0
132,2025-12-23T17:00:00.000Z,87180.01,-0.9358932125868136,-41.91130372456245,1,0.8895176183893113,0
133,2025-12-23T18:00:00.000Z,87975.01,0.9119062959501933,15.470613208041438,2,0.9999999695093241,0
134,2025-12-23T19:00:00.000Z,87752.87,-0.2525035234437589,-40.18926474373002,0,0.9955154495078685,0
135,2025-12-23T20:00:00.000Z,87691.5,-0.06993503460341888,65.79665285611111,1,0.9068703231929592,0
136,2025-12-23T21:00:00.000Z,87722.89,0.0357959437345734,-49.651434202395805,0,0.9989253141955988,0
137,2025-12-23T22:00:00.000Z,87399.45,-0.3687065029435277,54.4160077387619,0,0.8097121802583329,0
138,2025-12-23T23:00:00.000Z,87486.0,0.09902808312867162,-19.57037030005412,0,0.9988781411847416,0
139,2025-12-24T00:00:00.000Z,87660.47,0.19942619390531657,-21.89010843906357,0,0.9993795075586321,0
140,2025-12-24T01:00:00.000Z,87632.51,-0.031895790656844,-20.54686438957648,0,0.998834462592063,0
141,2025-12-24T02:00:00.000Z,87134.39,-0.5684191859847365,87.37350687319594,1,0.9664933924813445,0
142,2025-12-24T03:00:00.000Z,87336.23,0.23164217939666276,-48.2574490723105,0,0.9980023569699329,0
143,2025-12-24T04:00:00.000Z,87147.65,-0.21592413595137305,-5.01605199434243,0,0.9951789783981014,0
144,2025-12-24T05:00:00.000Z,86957.9,-0.21773392627340016,19.487568154033564,0,0.9826275379437411,0
145,2025-12-24T06:00:00.000Z,87019.21,0.07050538248969396,7.407476575077121,0,0.9981307780684806,0
146,2025-12-24T07:00:00.000Z,86911.53,-0.12374279196514237,-6.634638377837421,0,0.9976829499072203,0
147,2025-12-24T08:00:00.000Z,86795.56,-0.13343453969801855,-8.883088745262736,0,0.997795420699552,0
148,2025-12-24T09:00:00.000Z,86812.8,0.019862767173806084,-26.803695789393743,0,0.9987652876293203,0
149,2025-12-24T10:00:00.000Z,87077.66,0.3050932581370569,26.815513230882804,0,0.99898754530526,0
150,2025-12-24T11:00:00.000Z,87203.94,0.14501997412423862,19.719611875489406,0,0.9981385100980464,0
151,2025-12-24T12:00:00.000Z,87428.51,0.2575227678932812,-11.974454563947457,0,0.9994474526612807,0
152,2025-12-24T13:00:00.000Z,87286.9,-0.161972336026317,30.932430740992032,0,0.9875103004960872,0
153,2025-12-24T14:00:00.000Z,86994.7,-0.3347581366734298,124.59247607384864,1,0.9489823257032564,0
154,2025-12-24T15:00:00.000Z,87049.99,0.06355559591562088,-24.719647628984344,0,0.9877488807753572,0
155,2025-12-24T16:00:00.000Z,87283.23,0.2679379974655838,25.901169391233523,0,0.8367275405149289,0
156,2025-12-24T17:00:00.000Z,87322.77,0.04530079833207079,-51.97572262626271,0,0.9997601946270531,0
157,2025-12-24T18:00:00.000Z,87470.65,0.16934872771441345,-37.53994860884916,0,0.9998368743086979,0
158,2025-12-24T19:00:00.000Z,87566.06,0.10907658740388904,-15.73707147458534,0,0.9998650011284944,0
159,2025-12-24T20:00:00.000Z,87556.2,-0.011260070397134392,-14.14099704527767,0,0.9999092591679221,0
160,2025-12-24T21:00:00.000Z,87696.33,0.16004577631281158,-1.001733154126483,0,0.9998401420094053,0
161,2025-12-24T22:00:00.000Z,88009.81,0.35746079682010823,75.81278790897574,0,0.9953038030171187,0
162,2025-12-24T23:00:00.000Z,87669.45,-0.38672961570989095,-19.411407993078445,0,0.9941496055020113,0
163,2025-12-25T00:00:00.000Z,87568.37,-0.11529671966689081,-33.87637059048008,0,0.9998197403694316,0
164,2025-12-25T01:00:00.000Z,87699.99,0.15030541278775456,-26.126692320006363,0,0.9998856351333002,0
165,2025-12-25T02:00:00.000Z,87892.66,0.21969215731951763,62.062555412681355,0,0.9925677277095198,0
166,2025-12-25T03:00:00.000Z,87840.42,-0.059436134940060725,-29.85527283196674,0,0.9999096113033973,0
167,2025-12-25T04:00:00.000Z,87773.33,-0.07637713936249346,-8.69417631715993,0,0.9999083816579447,0
168,2025-12-25T05:00:00.000Z,87750.55,-0.025953213806517716,29.725134314777215,0,0.9998083462553393,0
169,2025-12-25T06:00:00.000Z,87836.42,0.097856936509233,-28.942863480344627,0,0.999908366305831,0
170,2025-12-25T07:00:00.000Z,87837.59,0.0013320215008771896,16.106113503066076,0,0.9998822981767412,0
171,2025-12-25T08:00:00.000Z,87584.65,-0.28796327403791677,225.01855223371714,1,0.8807312619474019,0
172,2025-12-25T09:00:00.000Z,87526.48,-0.06641574750826384,-30.945481158793243,0,0.9998141978501689,0
173,2025-12-25T10:00:00.000Z,87414.14,-0.12834972913339238,-13.061621640223919,0,0.9998271271606616,0
174,2025-12-25T11:00:00.000Z,87519.44,0.12046106041883053,-46.83029686233296,0,0.999883885281543,0
175,2025-12-25T12:00:00.000Z,87566.0,0.05319960913825472,-2.8699572709576238,0,0.9999260230814253,0
176,2025-12-25T13:00:00.000Z,87638.25,0.08250919306580506,158.8440822464877,0,0.604605116998718,1
177,2025-12-25T14:00:00.000Z,87718.21,0.09123869999687617,-23.559707362390327,0,0.9998567907840299,0
178,2025-12-25T15:00:00.000Z,88371.27,0.7444976362376732,302.03950838819117,2,0.9999999999999098,0
179,2025-12-25T16:00:00.000Z,88086.72,-0.32199378825268354,-53.07283558228833,0,0.8155662741269438,0
180,2025-12-25T17:00:00.000Z,88139.08,0.05944142317932943,-61.785843092830376,0,0.9998400537102008,0
181,2025-12-25T18:00:00.000Z,88241.26,0.11593041361448453,-5.112152986016172,0,0.9999084056575621,0
182,2025-12-25T19:00:00.000Z,88151.18,-0.10208376444307277,-44.07091114169658,0,0.999884129180888,0
183,2025-12-25T20:00:00.000Z,87892.69,-0.2932348721820799,165.6909563904971,1,0.9424663178485639,0
184,2025-12-25T21:00:00.000Z,87901.21,0.0096936389135438,-49.61706897111628,0,0.9999079025544881,0
185,2025-12-25T22:00:00.000Z,87650.0,-0.28578673717916114,216.88688204859102,1,0.7958117712620735,0
186,2025-12-25T23:00:00.000Z,87225.27,-0.48457501426125704,75.64783140889786,2,0.9993635103178548,0
187,2025-12-26T00:00:00.000Z,87120.0,-0.12068750260102457,-28.928992530475828,0,0.965797435729885,0
188,2025-12-26T01:00:00.000Z,87432.26,0.3584251606978839,-59.397096937631176,0,0.9979134077176007,0
189,2025-12-26T02:00:00.000Z,89199.99,2.021828098690359,1113.137577476698,2,0.9992883589897291,0
190,2025-12-26T03:00:00.000Z,88844.87,-0.39811663656017515,-52.71535651921002,2,0.9999999903385741,0
191,2025-12-26T04:00:00.000Z,88969.24,0.13998557260539446,-57.963236624593684,0,0.9820026566174594,0
192,2025-12-26T05:00:00.000Z,88996.58,0.0307297218679059,-49.89122548439654,0,0.9918464429553775,0
193,2025-12-26T06:00:00.000Z,89124.24,0.14344371435397463,82.33445939603101,0,0.6249024069491586,1
194,2025-12-26T07:00:00.000Z,88470.75,-0.7332348640504582,250.88277222267686,2,0.9993571974535989,0
195,2025-12-26T08:00:00.000Z,88742.28,0.30691499732962146,-74.99718978417226,0,0.9945775592838703,0
196,2025-12-26T09:00:00.000Z,88811.76,0.07829413443061206,-19.23079145989137,0,0.9864926339461032,0
197,2025-12-26T10:00:00.000Z,88748.34,-0.0714094619901684,-32.55575595690993,0,0.9834751041903206,0
198,2025-12-26T11:00:00.000Z,88533.42,-0.24216790984484815,-21.6271121094609,0,0.9784429014588364,0
199,2025-12-26T12:00:00.000Z,88678.9,0.1643221282991103,76.17617873524371,0,0.7367406675102491,0
200,2025-12-26T13:00:00.000Z,88992.88,0.35406393178085693,6.63667530643004,0,0.996821010378251,0
201,2025-12-26T14:00:00.000Z,87380.43,-1.8118865239556414,379.1236891897842,2,0.999999923161075,0
202,2025-12-26T15:00:00.000Z,87137.81,-0.27765942557159695,102.713089408641,2,0.9999999994034472,0
203,2025-12-26T16:00:00.000Z,86855.82,-0.323613825043334,-79.70236700558058,1,0.5829035479343133,1
204,2025-12-26T17:00:00.000Z,87331.91,0.5481382825008208,-35.26655111378834,0,0.9589416858677168,0
205,2025-12-26T18:00:00.000Z,87277.77,-0.06199337676228156,-15.958904024801823,0,0.511218438452216,1
206,2025-12-26T19:00:00.000Z,87501.83,0.2567205830304786,-1.282613929666887,0,0.7818751677509126,0
207,2025-12-26T20:00:00.000Z,87585.77,0.09592942227607537,-28.00330314256907,0,0.9341666164470592,0
208,2025-12-26T21:00:00.000Z,87470.59,-0.13150538038314563,12.587664887505646,1,0.6207778813792764,1
209,2025-12-26T22:00:00.000Z,87550.0,0.09078479978241738,-1.59606152117987,0,0.679122755970288,0
210,2025-12-26T23:00:00.000Z,87369.56,-0.20609937178754922,-30.21563477657595,0,0.6134039848124355,1
211,2025-12-27T00:00:00.000Z,87401.07,0.03606519249954587,-5.194482356197671,1,0.6108362461440476,1
212,2025-12-27T01:00:00.000Z,87475.03,0.08462138964659971,-35.6727651628564,0,0.5970650413555805,1
213,2025-12-27T02:00:00.000Z,87446.02,-0.03316374970090408,31.10323080478523,0,0.9743684006007861,0
214,2025-12-27T03:00:00.000Z,87514.22,0.07799097088694307,2.3742244902280385,0,0.9953759253933012,0
215,2025-12-27T04:00:00.000Z,87470.19,-0.050311823609916484,-39.07692558719922,0,0.9932975671964078,0
216,2025-12-27T05:00:00.000Z,87506.0,0.04093966184364195,1.1066785666998369,0,0.9900074096715415,0
217,2025-12-27T06:00:00.000Z,87469.02,-0.04225995931707027,38.89764461079746,0,0.9831857916828028,0
218,2025-12-27T07:00:00.000Z,87539.26,0.08030271746497508,2.868135857412879,0,0.998771533092291,0
219,2025-12-27T08:00:00.000Z,87593.0,0.06138959822141743,-25.737668767981337,0,0.9988415360169165,0
220,2025-12-27T09:00:00.000Z,87618.91,0.02957998926855776,320.8782403863151,1,0.9468574201188025,0
221,2025-12-27T10:00:00.000Z,87503.01,-0.13227738167480574,-38.77916157815511,0,0.998517971730444,0
222,2025-12-27T11:00:00.000Z,87475.98,-0.030890365942837228,-34.46917138055207,0,0.9978789003312547,0
223,2025-12-27T12:00:00.000Z,87474.28,-0.0019433906313426341,-54.97000112346764,0,0.9987025453737293,0
224,2025-12-27T13:00:00.000Z,87452.78,-0.0245786532909964,136.6901415289791,1,0.7669798242798542,0
225,2025-12-27T14:00:00.000Z,87544.9,0.10533684578122315,49.675690907637104,0,0.9997455856829471,0
226,2025-12-27T15:00:00.000Z,87551.25,0.007253420816066836,-50.47919386744635,0,0.9999156958394271,0
227,2025-12-27T16:00:00.000Z,87498.41,-0.06035322168443935,0.6818911964645791,0,0.9999245165573161,0
228,2025-12-27T17:00:00.000Z,87562.58,0.07333847552200012,-15.456665214458965,0,0.9999380033250249,0
229,2025-12-27T18:00:00.000Z,87500.01,-0.07145746504957362,17.993779398589528,0,0.9999143814850655,0
230,2025-12-27T19:00:00.000Z,87569.39,0.07929141950955287,-13.2303530748906,0,0.9999385687167107,0
231,2025-12-27T20:00:00.000Z,87555.92,-0.01538208727958068,-14.30885042861172,0,0.9999360756706974,0
232,2025-12-27T21:00:00.000Z,87668.22,0.12826088744199993,-15.3454274299052,0,0.9999128266472587,0
233,2025-12-27T22:00:00.000Z,87565.99,-0.11661010112899994,303.01888818293685,2,0.9590233099087809,0
234,2025-12-27T23:00:00.000Z,87877.01,0.35518355927910417,-25.186003641894782,0,0.9918906794766142,0
235,2025-12-28T00:00:00.000Z,87854.96,-0.025091886945161068,-29.064092783963158,0,0.9998384092001746,0
236,2025-12-28T01:00:00.000Z,87785.96,-0.07853853669730348,-25.323390218299423,0,0.999903484527138,0
237,2025-12-28T02:00:00.000Z,87810.78,0.02827331386476839,-31.48822632891406,0,0.9999302408507074,0
238,2025-12-28T03:00:00.000Z,87740.01,-0.0805937494234854,98.8263528659531,0,0.9962951872114592,0
239,2025-12-28T04:00:00.000Z,87724.87,-0.017255525728798737,-27.616081125652347,0,0.9999305416343621,0
240,2025-12-28T05:00:00.000Z,87657.93,-0.07630675314765911,-23.28017497387247,0,0.9999366765250202,0
241,2025-12-28T06:00:00.000Z,87732.0,0.08449891527213538,-19.473484637693915,0,0.9999111027975769,0
242,2025-12-28T07:00:00.000Z,87730.85,-0.0013108101946768258,-12.236338456191277,0,0.9999369397349877,0
243,2025-12-28T08:00:00.000Z,87805.0,0.08451986957835889,110.62324236136783,0,0.9897768630956518,0
244,2025-12-28T09:00:00.000Z,87800.0,-0.005694436535508274,15.131455360692447,0,0.9998466258216449,0
245,2025-12-28T10:00:00.000Z,87856.91,0.06481776765376868,24.06534024661804,0,0.9993003074961053,0
246,2025-12-28T11:00:00.000Z,87883.25,0.029980567265575075,-42.2006146527612,0,0.999903968031229,0
247,2025-12-28T12:00:00.000Z,87850.6,-0.037151561873272065,-8.295958490265088,0,0.9999405257811579,0
248,2025-12-28T13:00:00.000Z,87896.59,0.05235024006664535,31.471947264453792,0,0.9998593232645151,0
249,2025-12-28T14:00:00.000Z,87910.0,0.015256564560695018,45.362351449391824,0,0.9985030187901945,0
250,2025-12-28T15:00:00.000Z,87836.27,-0.08386986690933629,7.864038303646237,0,0.9978797622839141,0
251,2025-12-28T16:00:00.000Z,87814.04,-0.0253084517364055,-32.821113865470394,0,0.9998740945892693,0
252,2025-12-28T17:00:00.000Z,87760.0,-0.06153913428876834,-49.20044208092036,0,0.9998560558291202,0
