timestamp,open,high,low,close,volume,return,log_return,volatility_24h,volume_change,volume_ratio,price_range
2025-12-18 05:00:00,2838.24,2838.29,2822.98,2825.44,6593.0016,-0.45098370821352596,-0.45200370758151365,0.8755318442108746,15.653769920800077,0.31795114262437413,0.5418625063706872
2025-12-18 06:00:00,2825.43,2833.32,2823.5,2831.35,5874.8697,0.20917096098307386,0.20895250310906263,0.875597888888644,-10.892336200858798,0.2839339908087103,0.34683101700602764
2025-12-18 07:00:00,2831.35,2839.19,2828.76,2836.45,7139.6842,0.18012608826178944,0.17996405576944172,0.8710285978565354,21.52923493775529,0.34850070581795506,0.3677131625799798
2025-12-18 08:00:00,2836.45,2852.16,2831.99,2841.64,9769.141,0.18297519787058292,0.1828080021754387,0.8643993789705443,36.82875497490492,0.4754691134104651,0.7098013823003644
2025-12-18 09:00:00,2841.63,2857.39,2834.72,2852.72,7563.2637,0.38991568249320263,0.38915748155310437,0.8706102238877751,-22.58005386553433,0.3663932156731899,0.7946801648952605
2025-12-18 10:00:00,2852.71,2864.46,2849.61,2859.42,8271.5393,0.23486356880451087,0.23458819540832765,0.8732594850887815,9.364682075014773,0.4006809193073199,0.5193360891369547
2025-12-18 11:00:00,2859.42,2859.66,2850.25,2859.09,5080.2282,-0.011540801980813864,-0.011541467982607457,0.8699338412062739,-38.58182841493603,0.24682779404634983,0.3291257008348759
2025-12-18 12:00:00,2859.1,2874.99,2854.47,2871.25,7514.5666,0.4253101511320079,0.42440826381664093,0.8764036618380345,47.917894711895045,0.3657569556713873,0.7146713104048753
2025-12-18 13:00:00,2871.24,2979.8,2871.23,2964.1,78267.4894,3.2337831954723617,3.1825970035182505,1.099389170693745,941.5436254168005,3.3988478850796997,3.6628318882628843
2025-12-18 14:00:00,2964.12,2992.0,2923.31,2950.44,79753.5262,-0.4608481495226191,-0.46191332843865734,1.0407468962386481,1.8986641981133756,3.3863008703231987,2.328127330160927
2025-12-18 15:00:00,2950.45,2997.4,2933.03,2965.19,49945.6988,0.4999254348504012,0.49867995689767813,0.8283151287352399,-37.374933523628954,2.3644207250311746,2.170855830486407
2025-12-18 16:00:00,2965.19,2967.48,2929.11,2943.8,30044.6862,-0.7213703000482186,-0.7239847564594201,0.7866070218011733,-39.845298150078136,1.552999205852118,1.30341735172226
2025-12-18 17:00:00,2943.81,2944.48,2797.58,2845.57,92244.555,-3.3368435355662807,-3.3937864771886406,1.0499502339835536,207.024524689494,4.16521209589659,5.162410343094708
2025-12-18 18:00:00,2845.56,2867.98,2818.99,2827.58,37460.809,-0.6322107697227741,-0.6342176851044444,1.0286611937687995,-59.38967996539199,1.6557773485563763,1.7325769739494634
2025-12-18 19:00:00,2827.57,2833.01,2775.19,2781.93,45312.5837,-1.6144547634372897,-1.627629072286342,1.0803371254034122,20.959970992617926,1.9542425410990782,2.078413187966633
2025-12-18 20:00:00,2781.92,2814.0,2779.76,2781.26,30397.8043,-0.024083999237922704,-0.024086899898758604,1.0798889208447884,-32.91531442732541,1.2926337564913044,1.2310966971804067
2025-12-18 21:00:00,2781.26,2832.29,2780.9,2829.79,40249.6834,1.74489260263333,1.7298441523258963,1.1405648250124496,32.40983790398309,1.6173114741427208,1.816035818912353
2025-12-18 22:00:00,2829.8,2838.25,2816.41,2829.42,11496.3181,-0.013075175189669608,-0.013076030065219273,1.1353155787778397,-71.43749433815422,0.462067021789951,0.7718896452276489
2025-12-18 23:00:00,2829.43,2833.71,2823.8,2828.57,6457.9133,-0.030041492602717046,-0.03004600596304921,1.1352805989401893,-43.826247292165654,0.26037619462171074,0.3503537122998495
2025-12-19 00:00:00,2828.56,2841.11,2814.49,2831.05,10432.327,0.08767681195798183,0.0876383982928178,1.1352429630387537,61.543311521385704,0.41735419700081366,0.9402871726038163
2025-12-19 01:00:00,2831.04,2833.5,2808.63,2821.03,8320.0327,-0.35393228660743903,-0.3545601087395227,1.1356805221787125,-20.24758522235739,0.3325580423462871,0.8815928933758198
2025-12-19 02:00:00,2821.02,2840.99,2812.44,2835.61,13104.1751,0.516832504439857,0.5155015092922596,1.1384161364108025,57.5014855410364,0.5205687817384064,1.0068380348496346
2025-12-19 03:00:00,2835.61,2935.0,2834.85,2909.01,92041.8924,2.588508292748304,2.5555735531581996,1.2534279432649074,602.3860082577803,3.205934163371203,3.4427520015400455
2025-12-19 04:00:00,2909.0,2936.86,2907.09,2921.13,25989.2215,0.41663658770509926,0.41577106070928466,1.2547625396383124,-71.76370365457632,0.8793448797868583,1.0191261600818855
2025-12-19 05:00:00,2921.14,2928.96,2909.82,2922.68,18499.9694,0.05306165764618065,0.05304758492654533,1.2488625732551384,-28.8167619795768,0.6156122842862599,0.6548783992773712
2025-12-19 06:00:00,2922.68,2949.99,2915.98,2948.01,12614.1221,0.8666703162850675,0.8629362880655294,1.2574323844992579,-31.815443435274016,0.4158666135068003,1.1536595873148248
2025-12-19 07:00:00,2948.01,2984.33,2942.8,2951.73,39857.2729,0.1261868175481018,0.12610726889639626,1.2574727975284912,215.97341918864097,1.257510989158823,1.4069715048463018
2025-12-19 08:00:00,2951.72,2964.65,2938.01,2950.9,15272.9039,-0.02811910303448517,-0.02812305719552961,1.2581431991742908,-61.68101129668608,0.47840412725937764,0.9027754244467745
2025-12-19 09:00:00,2950.89,2960.44,2946.24,2955.23,9283.4503,0.14673489443897125,0.14662734398924557,1.2572311865976047,-39.216206945425746,0.29014077672932687,0.4805040555219145
2025-12-19 10:00:00,2955.23,2964.65,2949.0,2954.33,8186.2419,-0.030454482392239246,-0.030459120711469452,1.2576627353164407,-11.81897209058146,0.2558775413984231,0.5297309373022002
2025-12-19 11:00:00,2954.33,2971.57,2950.31,2964.96,10339.9937,0.35981085389920064,0.35916508321803986,1.2579538649622188,26.309408227968454,0.3209985069668145,0.717041713884849
2025-12-19 12:00:00,2964.97,2968.0,2946.14,2956.19,15135.3276,-0.29578813879445054,-0.29622645645085155,1.259931393887553,46.37656500699801,0.4652800578155829,0.7394653253004755
2025-12-19 13:00:00,2956.2,2968.38,2953.71,2961.54,12904.8855,0.18097618894590273,0.1808126243533201,1.0731185441315836,-14.73666219157358,0.43296183158201756,0.4953503920257728
2025-12-19 14:00:00,2961.55,2994.32,2943.13,2976.83,55275.5065,0.5162854460854849,0.5149572622946001,1.0733329485389762,328.3300808829338,1.9202124826695555,1.7196144892385543
2025-12-19 15:00:00,2976.82,3020.0,2953.9,2964.99,65738.9534,-0.3977385339438255,-0.39853161728126724,1.0723457874259794,18.92962645217913,2.2326627762691817,2.2293498460365773
2025-12-19 16:00:00,2964.99,3007.06,2960.26,2966.99,30952.6837,0.06745385313271512,0.0674311132465812,1.061136411356258,-52.91576439974172,1.0498831930686068,1.5773561757875736
2025-12-19 17:00:00,2966.99,2993.33,2936.3,2940.0,30761.9858,-0.9096761364210781,-0.913838954459524,0.8118870769555379,-0.6160948816208878,1.1427079271754943,1.9397959183673381
2025-12-19 18:00:00,2940.0,2977.77,2937.67,2966.32,16641.8197,0.8952380952381045,0.8912545958857342,0.8086442983910199,-45.90134782521095,0.6387729232908796,1.3518433614714498
2025-12-19 19:00:00,2966.32,2997.07,2966.32,2985.02,15399.2399,0.6304107446263307,0.6284319680176007,0.7135288878709336,-7.466610156820764,0.620776762854216,1.0301438516324848
2025-12-19 20:00:00,2985.02,3003.02,2977.26,2995.52,12141.89,0.3517564371428028,0.3511392211619262,0.7103055508526457,-21.15266676246794,0.5049496897258887,0.8599508599508522
2025-12-19 21:00:00,2995.53,2995.58,2974.72,2977.86,4491.9802,-0.5895470569383554,-0.5912917461555234,0.6638906749303447,-63.004275281690084,0.19914933973229462,0.7005030458114259
2025-12-19 22:00:00,2977.87,2992.69,2977.26,2987.84,4788.2481,0.33513999986567455,0.33457965737364964,0.662496991636107,6.5954854386935935,0.21494775197315588,0.5164265824140462
2025-12-19 23:00:00,2987.83,2988.56,2977.96,2979.5,3528.4206,-0.27913141265931696,-0.2795217108527523,0.6686595817613022,-26.310823367736525,0.15926591920900535,0.35576438999831883
2025-12-20 00:00:00,2979.49,2980.66,2970.98,2974.55,4159.7381,-0.16613525759354708,-0.1662734152528846,0.6728203946116285,17.892353876405775,0.19000385008502227,0.3254273755694084
2025-12-20 01:00:00,2974.55,2982.82,2973.23,2976.2,2227.1935,0.055470575381133536,0.05545519614450585,0.6630629803802991,-46.458323902651465,0.10292475229246843,0.3222229688865045
2025-12-20 02:00:00,2976.2,2990.0,2973.76,2982.66,2777.422,0.21705530542301954,0.21682008071193856,0.6601523119520043,24.705015527389087,0.13095632797418488,0.5444804302199977
2025-12-20 03:00:00,2982.65,2994.41,2982.19,2989.41,3682.1015,0.22630806059020792,0.22605236959232902,0.4246649599808756,32.57263390295029,0.21008038957811304,0.40877631372076095
2025-12-20 04:00:00,2989.42,2990.8,2964.17,2984.31,6270.8171,-0.1706022258572748,-0.1707479171799507,0.4234170123733564,70.30538403137447,0.375374246910576,0.8923335712442779
2025-12-20 05:00:00,2984.31,2989.5,2979.81,2980.99,4091.9444,-0.11124849630232969,-0.11131042337486244,0.4253650886823751,-34.746232671975086,0.25407640772505596,0.32505979557127185
2025-12-20 06:00:00,2980.99,2985.39,2979.74,2980.55,2135.7266,-0.01476019711571519,-0.014761286540011765,0.39148175677546976,-47.80655866194077,0.13630639043932768,0.18956232910033688
2025-12-20 07:00:00,2980.55,2987.18,2975.0,2981.24,5304.4263,0.023150089748513736,0.02314741052872346,0.39113451920115655,148.36635456991547,0.3727932003510528,0.4085548295340139
2025-12-20 08:00:00,2981.24,2990.0,2981.24,2983.05,3918.0406,0.06071299190941737,0.060694569028828596,0.3908604551307983,-26.136392921511607,0.28482926491745025,0.293659174335
2025-12-20 09:00:00,2983.04,2986.99,2982.44,2983.16,2731.0254,0.003687501047577868,0.0036874330609293223,0.3903461718837675,-30.29614343455246,0.20255724342819137,0.1525228281419611
2025-12-20 10:00:00,2983.16,2983.55,2975.14,2979.04,3470.0804,-0.13810858284503125,-0.13820404064871128,0.3918059876926874,27.061447323045762,0.26117876592847866,0.2823057092217731
2025-12-20 11:00:00,2979.05,2990.2,2976.52,2987.13,4313.5481,0.2715639937698189,0.2711959249672361,0.3890338771024404,24.306863322244652,0.3309172739853973,0.4579646684275487
2025-12-20 12:00:00,2987.14,2993.8,2986.64,2989.3,4558.7716,0.07264498029881938,0.07261860660500982,0.38276510583338347,5.68496036939985,0.36196712788325375,0.23952095808384266
2025-12-20 13:00:00,2989.3,2992.03,2967.44,2980.0,10011.5771,-0.31110962432676637,-0.3115945764014294,0.3884211324162012,119.61128958511544,0.8026032326027582,0.8251677852349043
2025-12-20 14:00:00,2980.0,2981.34,2969.28,2980.31,4544.8469,0.010402684563759479,0.010402143522050397,0.37415745771706016,-54.60408630324587,0.43868740836767944,0.40465589150121783
2025-12-20 15:00:00,2980.31,2980.32,2968.66,2977.27,6584.124,-0.10200281178803783,-0.1020548700597125,0.3650578125683046,44.870094523976164,0.8339275655469678,0.3916339465349233
2025-12-20 16:00:00,2977.26,2980.13,2974.34,2978.9,5009.8881,0.054748141754035196,0.0547331604266571,0.3649919739229037,-23.909572480712693,0.7351947186892873,0.19436704823928172
2025-12-20 17:00:00,2978.91,2981.4,2974.56,2978.02,4028.0616,-0.02954110577730873,-0.029545470021479947,0.3074874823703593,-19.597773052056787,0.7066210070210193,0.22968280938342073
2025-12-20 18:00:00,2978.03,2980.5,2974.66,2978.05,1879.8708,0.0010073807429122894,0.00100737566886656,0.24990714353138427,-53.33063426835379,0.36966223009794535,0.1961014757979263
2025-12-20 19:00:00,2978.04,2981.4,2974.79,2978.05,2139.0483,0.0,0.0,0.21300822728562266,13.786984722567098,0.47189750512468465,0.22195732106580235
2025-12-20 20:00:00,2978.06,2985.8,2977.57,2984.59,2344.5599,0.21960678967780645,0.2193660064205937,0.20481356756072,9.607618490896176,0.5684271847075231,0.2757497679748313
2025-12-20 21:00:00,2984.59,2985.94,2978.55,2978.9,1705.7834,-0.19064595137020524,-0.1908279120679893,0.16926409946506146,-27.245049273426545,0.4255359813760878,0.24807814965255204
2025-12-20 22:00:00,2978.9,2980.46,2974.5,2977.37,2408.017,-0.0513612407264441,-0.05137443512975515,0.1538326795878905,41.167805947695335,0.6159593657186583,0.20017666598373857
2025-12-20 23:00:00,2977.37,2979.11,2972.85,2977.93,1487.1607,0.0188085457971221,0.01880677721190705,0.1432042484428644,-38.24127072192597,0.38886891961232,0.21021313462708052
2025-12-21 00:00:00,2977.93,2981.43,2975.83,2979.76,1924.4212,0.06145208248684586,0.06143320842657556,0.1393531115446937,29.40237057098134,0.5157666653919378,0.18793459875962856
2025-12-21 01:00:00,2979.76,2979.76,2962.34,2967.53,11211.6364,-0.41043573979112624,-0.41128033909071227,0.1628364128340669,482.59784292544686,2.7308571577464407,0.5870201817673307
2025-12-21 02:00:00,2967.53,2975.33,2961.42,2965.72,5795.6584,-0.06099348616527278,-0.06101209475911721,0.15555766521571357,-48.306757432840044,1.3697119239901203,0.4690260712407056
2025-12-21 03:00:00,2965.73,2975.83,2965.16,2972.81,2692.7713,0.23906504997099898,0.2387797441010186,0.15646790903089622,-53.53812950742577,0.6426546422312847,0.35891967532402247
2025-12-21 04:00:00,2972.8,2978.49,2971.75,2975.18,2137.6885,0.07972255206352141,0.07969079051660666,0.154538047866039,-20.613811503412848,0.532046333063348,0.2265409151715117
2025-12-21 05:00:00,2975.19,2978.72,2973.1,2973.44,1769.3809,-0.05848385643892895,-0.058500964917039176,0.15344584307686232,-17.229245514489133,0.4512474271929209,0.1890066724063674
2025-12-21 06:00:00,2973.43,2977.93,2973.0,2976.27,909.8529,0.09517595781316501,0.09513069421620132,0.15494525520962552,-48.57789524008087,0.235103501530796,0.16564357400369714
2025-12-21 07:00:00,2976.28,2982.54,2975.6,2981.09,1241.1181,0.16194767275818922,0.16181667892320495,0.1586222291257099,36.408654629775874,0.3353733782895062,0.2328007540865943
2025-12-21 08:00:00,2981.09,2999.47,2977.61,2992.12,8095.5195,0.36999889302233857,0.36931608086480816,0.1754479600881067,552.2763224547286,2.0892918935165463,0.7305856716976483
2025-12-21 09:00:00,2992.12,3013.4,2984.94,3004.0,16163.6169,0.397042899348965,0.3962567642048217,0.19213897679084788,99.6612681866803,3.6450036016235807,0.9474034620506003
2025-12-21 10:00:00,3004.0,3009.01,2992.61,2996.78,9965.4162,-0.24034620505991589,-0.2406355001842121,0.1970791993140899,-38.34661968510279,2.1180042271494663,0.5472540526832164
2025-12-21 11:00:00,2996.78,3001.36,2993.24,2996.52,3287.4303,-0.008675978884009616,-0.008676355268827799,0.1900059943339433,-67.01161061391495,0.7051027032012341,0.2709810046320514
2025-12-21 12:00:00,2996.52,3005.46,2982.42,2990.62,5645.4023,-0.19689506494200426,-0.19708915809006372,0.19426103423669325,71.7269047498893,1.199205493228009,0.770408811550781
2025-12-21 13:00:00,2990.63,2992.5,2944.0,2950.49,23313.9906,-1.3418622225491728,-1.3509465513172816,0.33177127836432047,312.9730595107456,4.4307289369395795,1.6437947595145215
2025-12-21 14:00:00,2950.49,2977.26,2947.21,2970.9,11468.3259,0.691749506014272,0.6893678959945262,0.3639456598365308,-50.80925399360846,2.066229400473767,1.0114780032986699
2025-12-21 15:00:00,2970.91,2980.0,2962.53,2974.68,7375.9311,0.12723417146318639,0.12715329738362155,0.3645032984544362,-35.68432599216595,1.3210568613612625,0.5872900614519814
2025-12-21 16:00:00,2974.69,2987.93,2969.26,2986.07,9337.3548,0.38289832855971095,0.38216713879089864,0.37282285321444936,26.592218303123794,1.6200370688462915,0.625236514884099
2025-12-21 17:00:00,2986.07,2988.73,2976.99,2983.92,5181.7825,-0.0720009912694608,-0.07202692443201632,0.3731226663260762,-44.504813076182984,0.8916061835217499,0.3934421834365612
2025-12-21 18:00:00,2983.92,2988.56,2967.74,2988.55,4162.267,0.15516501782890657,0.15504476129642558,0.3743056046694508,-19.67499600764796,0.7046521931247769,0.6966589148583816
2025-12-21 19:00:00,2988.56,2997.96,2978.0,2991.18,5575.2708,0.08800254303924504,0.08796384350405732,0.37457973933076005,33.947937506171534,0.9215301004295193,0.6672951811659624
2025-12-21 20:00:00,2991.19,2994.36,2985.28,2986.82,5599.0647,-0.14576187324064627,-0.14586820920318794,0.37349558227906743,0.42677568235787167,0.9051744855827268,0.3040022498844901
2025-12-21 21:00:00,2986.83,2991.0,2970.75,2973.73,3277.6312,-0.4382587501088109,-0.4392219189135901,0.3824133688878943,-41.46109438599629,0.5243276295231835,0.680962965703006
